"","YEAR","STATEID","STATE","REGION","state_name","Population","CAPRATE","CAPOP","CAPDES","gender"
"5244",1997,8,"CO",4,"Colorado",3891293,NA,9046,7643,"T"
"5245",1997,9,"CT",1,"Connecticut",3268514,NA,NA,NA,"T"
"5246",1997,10,"DE",3,"Delaware",735024,NA,4206,3192,"T"
"5247",1997,11,"DC",3,"District of Columbia",528752,7251,9729,9419,"T"
"5248",1997,12,"FL",3,"Florida",14683350,77425,71276,52865,"T"
"5249",1997,13,"GA",3,"Georgia",7486094,36610,NA,NA,"T"
"5250",1997,15,"HI",4,"Hawaii",1189322,NA,2912,1991,"T"
"5251",1997,16,"ID",4,"Idaho",1210638,2483,3437,2483,"T"
"5252",1997,17,"IL",2,"Illinois",12011509,28797,28797,25135,"T"
"5253",1997,18,"IN",2,"Indiana",5872370,13611,16892,NA,"T"
"5254",1997,19,"IA",2,"Iowa",2854396,4951,4951,4951,"T"
"5255",1997,20,"KS",2,"Kansas",2616339,8168,NA,NA,"T"
"5256",1997,21,"KY",3,"Kentucky",3907816,10774,10827,8934,"T"
"5257",1997,22,"LA",3,"Louisiana",4351390,18470,18467,NA,"T"
"5258",1997,23,"ME",1,"Maine",1245215,1437,1590,1437,"T"
"5259",1997,24,"MD",3,"Maryland",5092914,NA,22921,NA,"T"
"5260",1997,25,"MA",1,"Massachusetts",6115476,NA,NA,8138,"T"
"5261",1997,26,"MI",2,"Michigan",9785450,NA,45146,NA,"T"
"5262",1997,27,"MN",2,"Minnesota",4687726,5327,5327,5327,"T"
"5263",1997,28,"MS",3,"Mississippi",2731826,NA,14428,15187,"T"
"5264",1997,29,"MO",2,"Missouri",5407113,NA,22317,NA,"T"
"5265",1997,30,"MT",4,"Montana",878706,NA,1400,896,"T"
"5266",1997,31,"NE",2,"Nebraska",1656042,NA,2517,2013,"T"
"5267",1997,32,"NV",4,"Nevada",1675581,8851,NA,6557,"T"
"5268",1997,33,"NH",1,"New Hampshire",1173239,1841,1644,1744,"T"
"5269",1997,34,"NJ",1,"New Jersey",8054178,NA,NA,15906,"T"
"5270",1997,35,"NM",4,"New Mexico",1722939,NA,4435,NA,"T"
"5271",1997,36,"NY",1,"New York",18143184,60947,65823,53463,"T"
"5272",1997,37,"NC",3,"North Carolina",7428672,26887,NA,26887,"T"
"5273",1997,38,"ND",2,"North Dakota",640945,579,579,579,"T"
"5274",1997,39,"OH",2,"Ohio",11212498,34706,NA,NA,"T"
"5275",1997,40,"OK",3,"Oklahoma",3314259,11439,15414,NA,"T"
"5276",1997,41,"OR",4,"Oregon",3243254,NA,7548,NA,"T"
"5277",1997,42,"PA",1,"Pennsylvania",12015888,NA,22875,23156,"T"
"5278",1997,44,"RI",1,"Rhode Island",986966,3774,3774,3774,"T"
"5279",1997,45,"SC",3,"South Carolina",3790066,NA,22474,21731,"T"
"5280",1997,46,"SD",2,"South Dakota",730855,NA,NA,2329,"T"
"5281",1997,47,"TN",3,"Tennessee",5378433,16150,15808,NA,"T"
"5282",1997,48,"TX",3,"Texas",19355427,143928,143928,146779,"T"
"5283",1997,49,"UT",4,"Utah",2065397,4495,4261,NA,"T"
"5284",1997,50,"VT",1,"Vermont",588665,1140,1140,1023,"T"
"5285",1997,51,"VA",3,"Virginia",6732878,16111,16111,16111,"T"
"5286",1997,53,"WA",4,"Washington",5604105,7963,10971,10971,"T"
"5287",1997,54,"WV",3,"West Virginia",1815588,2378,2404,2370,"T"
"5288",1997,55,"WI",2,"Wisconsin",5200235,10288,10288,10288,"T"
"5289",1997,56,"WY",4,"Wyoming",480031,1231,1243,1047,"T"
"5290",1997,60,"ST",7,"State prison total",NA,599787,702818,623823,"T"
"5291",1997,70,"US",5,"US prison total (state+federal)",NA,685174,702818,623823,"T"
"5292",1997,99,"FE",6,"Federal BOP",NA,85387,NA,NA,"T"
"5293",1998,1,"AL",3,"Alabama",4350594,21800,21800,21800,"T"
"5294",1998,2,"AK",4,"Alaska",615205,2603,2691,2603,"T"
"5295",1998,4,"AZ",4,"Arizona",4667277,NA,23036,23036,"T"
"5296",1998,5,"AR",3,"Arkansas",2538202,10208,10208,10208,"T"
"5297",1998,6,"CA",4,"California",32682794,NA,NA,79875,"T"
"5298",1998,8,"CO",4,"Colorado",3968967,NA,9842,8037,"T"
"5299",1998,9,"CT",1,"Connecticut",3272563,NA,NA,NA,"T"
"5300",1998,10,"DE",3,"Delaware",744066,NA,4206,3192,"T"
"5301",1998,11,"DC",3,"District of Columbia",521426,7973,7289,NA,"T"
"5302",1998,12,"FL",3,"Florida",14908230,77370,70785,52407,"T"
"5303",1998,13,"GA",3,"Georgia",7636522,NA,39320,NA,"T"
"5304",1998,15,"HI",4,"Hawaii",1190472,NA,3122,2197,"T"
"5305",1998,16,"ID",4,"Idaho",1230923,3167,3991,3167,"T"
"5306",1998,17,"IL",2,"Illinois",12069774,32062,32062,27342,"T"
"5307",1998,18,"IN",2,"Indiana",5907617,13983,17119,NA,"T"
"5308",1998,19,"IA",2,"Iowa",2861025,5701,5701,5701,"T"
"5309",1998,20,"KS",2,"Kansas",2638667,8189,NA,NA,"T"
"5310",1998,21,"KY",3,"Kentucky",3934310,11428,11180,7421,"T"
"5311",1998,22,"LA",3,"Louisiana",4362758,19016,18975,NA,"T"
"5312",1998,23,"ME",1,"Maine",1247554,1460,1629,1460,"T"
"5313",1998,24,"MD",3,"Maryland",5130072,NA,22688,NA,"T"
"5314",1998,25,"MA",1,"Massachusetts",6144407,NA,NA,9162,"T"
"5315",1998,26,"MI",2,"Michigan",9820231,NA,44804,NA,"T"
"5316",1998,27,"MN",2,"Minnesota",4726411,5567,5724,5724,"T"
"5317",1998,28,"MS",3,"Mississippi",2751335,NA,13916,14649,"T"
"5318",1998,29,"MO",2,"Missouri",5437562,NA,26302,NA,"T"
"5319",1998,30,"MT",4,"Montana",879533,NA,1748,1244,"T"
"5320",1998,31,"NE",2,"Nebraska",1660772,NA,2963,2371,"T"
"5321",1998,32,"NV",4,"Nevada",1743772,9251,NA,6820,"T"
"5322",1998,33,"NH",1,"New Hampshire",1185823,1841,1864,1744,"T"
"5323",1998,34,"NJ",1,"New Jersey",8095542,NA,NA,17282,"T"
"5324",1998,35,"NM",4,"New Mexico",1733535,NA,3447,NA,"T"
"5325",1998,36,"NY",1,"New York",18159175,60879,65717,53409,"T"
"5326",1998,37,"NC",3,"North Carolina",7545828,27866,NA,27866,"T"
"5327",1998,38,"ND",2,"North Dakota",637808,1005,952,1005,"T"
"5328",1998,39,"OH",2,"Ohio",11237752,37245,NA,NA,"T"
"5329",1998,40,"OK",3,"Oklahoma",3339478,NA,21578,NA,"T"
"5330",1998,41,"OR",4,"Oregon",3282055,NA,8646,NA,"T"
"5331",1998,42,"PA",1,"Pennsylvania",12002329,24247,30992,24247,"T"
"5332",1998,44,"RI",1,"Rhode Island",987704,3858,3858,3858,"T"
"5333",1998,45,"SC",3,"South Carolina",3839578,NA,22595,21265,"T"
"5334",1998,46,"SD",2,"South Dakota",730789,NA,2470,NA,"T"
"5335",1998,47,"TN",3,"Tennessee",5432679,16130,15778,NA,"T"
"5336",1998,48,"TX",3,"Texas",19712389,148756,148756,151430,"T"
"5337",1998,49,"UT",4,"Utah",2100562,NA,4280,4462,"T"
"5338",1998,50,"VT",1,"Vermont",590579,1140,1140,1023,"T"
"5339",1998,51,"VA",3,"Virginia",6789225,29171,29171,29171,"T"
"5340",1998,53,"WA",4,"Washington",5687832,8902,11575,11575,"T"
"5341",1998,54,"WV",3,"West Virginia",1811688,2698,2827,2695,"T"
"5342",1998,55,"WI",2,"Wisconsin",5222124,NA,11136,NA,"T"
"5343",1998,56,"WY",4,"Wyoming",480045,1231,1243,1047,"T"
"5344",1998,60,"ST",7,"State prison total",NA,594747,789126,640495,"T"
"5345",1998,70,"US",5,"US prison total (state+federal)",NA,681062,789126,640495,"T"
"5346",1998,99,"FE",6,"Federal BOP",NA,86315,NA,NA,"T"
"5347",1999,1,"AL",3,"Alabama",4369224,NA,NA,NA,"T"
"5348",1999,2,"AK",4,"Alaska",619500,NA,NA,NA,"T"
"5349",1999,4,"AZ",4,"Arizona",4778332,NA,NA,NA,"T"
"5350",1999,5,"AR",3,"Arkansas",2551373,NA,NA,NA,"T"
"5351",1999,6,"CA",4,"California",33145121,NA,NA,NA,"T"
"5352",1999,8,"CO",4,"Colorado",4056133,NA,NA,NA,"T"
"5353",1999,9,"CT",1,"Connecticut",3282031,NA,NA,NA,"T"
"5354",1999,10,"DE",3,"Delaware",753538,NA,NA,NA,"T"
"5355",1999,11,"DC",3,"District of Columbia",519000,NA,NA,NA,"T"
"5356",1999,12,"FL",3,"Florida",15111244,NA,NA,NA,"T"
"5357",1999,13,"GA",3,"Georgia",7788240,NA,NA,NA,"T"
"5358",1999,15,"HI",4,"Hawaii",1185497,NA,NA,NA,"T"
"5359",1999,16,"ID",4,"Idaho",1251700,NA,NA,NA,"T"
"5360",1999,17,"IL",2,"Illinois",12128370,NA,NA,NA,"T"
"5361",1999,18,"IN",2,"Indiana",5942901,NA,NA,NA,"T"
"5362",1999,19,"IA",2,"Iowa",2869413,NA,NA,NA,"T"
"5363",1999,20,"KS",2,"Kansas",2654052,NA,NA,NA,"T"
"5364",1999,21,"KY",3,"Kentucky",3960825,NA,NA,NA,"T"
"5365",1999,22,"LA",3,"Louisiana",4372035,NA,NA,NA,"T"
"5366",1999,23,"ME",1,"Maine",1253040,NA,NA,NA,"T"
"5367",1999,24,"MD",3,"Maryland",5171634,NA,NA,NA,"T"
"5368",1999,25,"MA",1,"Massachusetts",6175169,NA,NA,NA,"T"
"5369",1999,26,"MI",2,"Michigan",9863775,NA,NA,NA,"T"
"5370",1999,27,"MN",2,"Minnesota",4775508,NA,NA,NA,"T"
"5371",1999,28,"MS",3,"Mississippi",2768619,NA,NA,NA,"T"
"5372",1999,29,"MO",2,"Missouri",5468338,NA,NA,NA,"T"
"5373",1999,30,"MT",4,"Montana",882779,NA,NA,NA,"T"
"5374",1999,31,"NE",2,"Nebraska",1666028,NA,NA,NA,"T"
"5375",1999,32,"NV",4,"Nevada",1809253,NA,NA,NA,"T"
"5376",1999,33,"NH",1,"New Hampshire",1201134,NA,NA,NA,"T"
"5377",1999,34,"NJ",1,"New Jersey",8143412,NA,NA,NA,"T"
"5378",1999,35,"NM",4,"New Mexico",1739844,NA,NA,NA,"T"
"5379",1999,36,"NY",1,"New York",18196601,NA,NA,NA,"T"
"5380",1999,37,"NC",3,"North Carolina",7650789,NA,NA,NA,"T"
"5381",1999,38,"ND",2,"North Dakota",633666,NA,NA,NA,"T"
"5382",1999,39,"OH",2,"Ohio",11256654,NA,NA,NA,"T"
"5383",1999,40,"OK",3,"Oklahoma",3358044,NA,NA,NA,"T"
"5384",1999,41,"OR",4,"Oregon",3316154,NA,NA,NA,"T"
"5385",1999,42,"PA",1,"Pennsylvania",11994016,NA,NA,NA,"T"
"5386",1999,44,"RI",1,"Rhode Island",990819,NA,NA,NA,"T"
"5387",1999,45,"SC",3,"South Carolina",3885736,NA,NA,NA,"T"
"5388",1999,46,"SD",2,"South Dakota",733133,NA,NA,NA,"T"
"5389",1999,47,"TN",3,"Tennessee",5483535,NA,NA,NA,"T"
"5390",1999,48,"TX",3,"Texas",20044141,NA,NA,NA,"T"
"5391",1999,49,"UT",4,"Utah",2129836,NA,NA,NA,"T"
"5392",1999,50,"VT",1,"Vermont",593740,NA,NA,NA,"T"
"5393",1999,51,"VA",3,"Virginia",6872912,NA,NA,NA,"T"
"5394",1999,53,"WA",4,"Washington",5756361,NA,NA,NA,"T"
"5395",1999,54,"WV",3,"West Virginia",1806928,NA,NA,NA,"T"
"5396",1999,55,"WI",2,"Wisconsin",5250446,NA,NA,NA,"T"
"5397",1999,56,"WY",4,"Wyoming",479602,NA,NA,NA,"T"
"5398",1999,60,"ST",7,"State prison total",NA,NA,NA,NA,"T"
"5399",1999,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"T"
"5400",1999,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"T"
"5401",2000,1,"AL",3,"Alabama",4385739,NA,NA,NA,"T"
"5402",2000,2,"AK",4,"Alaska",622091,NA,NA,NA,"T"
"5403",2000,4,"AZ",4,"Arizona",4882966,NA,NA,NA,"T"
"5404",2000,5,"AR",3,"Arkansas",2576476,NA,NA,NA,"T"
"5405",2000,6,"CA",4,"California",33634154,NA,NA,NA,"T"
"5406",2000,8,"CO",4,"Colorado",4136998,NA,NA,NA,"T"
"5407",2000,9,"CT",1,"Connecticut",3297615,NA,NA,NA,"T"
"5408",2000,10,"DE",3,"Delaware",762269,NA,NA,NA,"T"
"5409",2000,11,"DC",3,"District of Columbia",518342,NA,NA,NA,"T"
"5410",2000,12,"FL",3,"Florida",15332382,NA,NA,NA,"T"
"5411",2000,13,"GA",3,"Georgia",7942706,NA,NA,NA,"T"
"5412",2000,15,"HI",4,"Hawaii",1178955,NA,NA,NA,"T"
"5413",2000,16,"ID",4,"Idaho",1273338,NA,NA,NA,"T"
"5414",2000,17,"IL",2,"Illinois",12185213,NA,NA,NA,"T"
"5415",2000,18,"IN",2,"Indiana",5976510,NA,NA,NA,"T"
"5416",2000,19,"IA",2,"Iowa",2877770,NA,NA,NA,"T"
"5417",2000,20,"KS",2,"Kansas",2666127,NA,NA,NA,"T"
"5418",2000,21,"KY",3,"Kentucky",3985794,NA,NA,NA,"T"
"5419",2000,22,"LA",3,"Louisiana",4375055,NA,NA,NA,"T"
"5420",2000,23,"ME",1,"Maine",1258725,NA,NA,NA,"T"
"5421",2000,24,"MD",3,"Maryland",5223866,NA,NA,NA,"T"
"5422",2000,25,"MA",1,"Massachusetts",6204260,NA,NA,NA,"T"
"5423",2000,26,"MI",2,"Michigan",9918208,NA,NA,NA,"T"
"5424",2000,27,"MN",2,"Minnesota",4828097,NA,NA,NA,"T"
"5425",2000,28,"MS",3,"Mississippi",2787021,NA,NA,NA,"T"
"5426",2000,29,"MO",2,"Missouri",5502695,NA,NA,NA,"T"
"5427",2000,30,"MT",4,"Montana",887885,NA,NA,NA,"T"
"5428",2000,31,"NE",2,"Nebraska",1670458,NA,NA,NA,"T"
"5429",2000,32,"NV",4,"Nevada",1879800,NA,NA,NA,"T"
"5430",2000,33,"NH",1,"New Hampshire",1215986,NA,NA,NA,"T"
"5431",2000,34,"NJ",1,"New Jersey",8204412,NA,NA,NA,"T"
"5432",2000,35,"NM",4,"New Mexico",1746843,NA,NA,NA,"T"
"5433",2000,36,"NY",1,"New York",18279410,NA,NA,NA,"T"
"5434",2000,37,"NC",3,"North Carolina",7747707,NA,NA,NA,"T"
"5435",2000,38,"ND",2,"North Dakota",629316,NA,NA,NA,"T"
"5436",2000,39,"OH",2,"Ohio",11270877,NA,NA,NA,"T"
"5437",2000,40,"OK",3,"Oklahoma",3379999,NA,NA,NA,"T"
"5438",2000,41,"OR",4,"Oregon",3341584,NA,NA,NA,"T"
"5439",2000,42,"PA",1,"Pennsylvania",11984572,NA,NA,NA,"T"
"5440",2000,44,"RI",1,"Rhode Island",996110,NA,NA,NA,"T"
"5441",2000,45,"SC",3,"South Carolina",3923807,NA,NA,NA,"T"
"5442",2000,46,"SD",2,"South Dakota",737333,NA,NA,NA,"T"
"5443",2000,47,"TN",3,"Tennessee",5533756,NA,NA,NA,"T"
"5444",2000,48,"TX",3,"Texas",20393784,NA,NA,NA,"T"
"5445",2000,49,"UT",4,"Utah",2164765,NA,NA,NA,"T"
"5446",2000,50,"VT",1,"Vermont",597921,NA,NA,NA,"T"
"5447",2000,51,"VA",3,"Virginia",6970263,NA,NA,NA,"T"
"5448",2000,53,"WA",4,"Washington",5811180,NA,NA,NA,"T"
"5449",2000,54,"WV",3,"West Virginia",1802555,NA,NA,NA,"T"
"5450",2000,55,"WI",2,"Wisconsin",5280411,NA,NA,NA,"T"
"5451",2000,56,"WY",4,"Wyoming",480893,NA,NA,NA,"T"
"5452",2000,60,"ST",7,"State prison total",NA,NA,NA,NA,"T"
"5453",2000,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"T"
"5454",2000,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"T"
"5455",2001,1,"AL",3,"Alabama",4463343,NA,NA,NA,"T"
"5456",2001,2,"AK",4,"Alaska",633538,NA,NA,NA,"T"
"5457",2001,4,"AZ",4,"Arizona",5303869,NA,NA,NA,"T"
"5458",2001,5,"AR",3,"Arkansas",2690743,NA,NA,NA,"T"
"5459",2001,6,"CA",4,"California",34481753,NA,NA,NA,"T"
"5460",2001,8,"CO",4,"Colorado",4432779,NA,NA,NA,"T"
"5461",2001,9,"CT",1,"Connecticut",3428043,NA,NA,NA,"T"
"5462",2001,10,"DE",3,"Delaware",794954,NA,NA,NA,"T"
"5463",2001,11,"DC",3,"District of Columbia",578228,NA,NA,NA,"T"
"5464",2001,12,"FL",3,"Florida",16350988,NA,NA,NA,"T"
"5465",2001,13,"GA",3,"Georgia",8418687,NA,NA,NA,"T"
"5466",2001,15,"HI",4,"Hawaii",1218790,NA,NA,NA,"T"
"5467",2001,16,"ID",4,"Idaho",1320791,NA,NA,NA,"T"
"5468",2001,17,"IL",2,"Illinois",12506636,NA,NA,NA,"T"
"5469",2001,18,"IN",2,"Indiana",6124090,NA,NA,NA,"T"
"5470",2001,19,"IA",2,"Iowa",2929240,NA,NA,NA,"T"
"5471",2001,20,"KS",2,"Kansas",2701167,NA,NA,NA,"T"
"5472",2001,21,"KY",3,"Kentucky",4068775,NA,NA,NA,"T"
"5473",2001,22,"LA",3,"Louisiana",4460400,NA,NA,NA,"T"
"5474",2001,23,"ME",1,"Maine",1284295,NA,NA,NA,"T"
"5475",2001,24,"MD",3,"Maryland",5374009,NA,NA,NA,"T"
"5476",2001,25,"MA",1,"Massachusetts",6411336,NA,NA,NA,"T"
"5477",2001,26,"MI",2,"Michigan",10005334,NA,NA,NA,"T"
"5478",2001,27,"MN",2,"Minnesota",4982180,NA,NA,NA,"T"
"5479",2001,28,"MS",3,"Mississippi",2853090,NA,NA,NA,"T"
"5480",2001,29,"MO",2,"Missouri",5642852,NA,NA,NA,"T"
"5481",2001,30,"MT",4,"Montana",905782,NA,NA,NA,"T"
"5482",2001,31,"NE",2,"Nebraska",1717672,NA,NA,NA,"T"
"5483",2001,32,"NV",4,"Nevada",2094338,NA,NA,NA,"T"
"5484",2001,33,"NH",1,"New Hampshire",1256685,NA,NA,NA,"T"
"5485",2001,34,"NJ",1,"New Jersey",8488427,NA,NA,NA,"T"
"5486",2001,35,"NM",4,"New Mexico",1828437,NA,NA,NA,"T"
"5487",2001,36,"NY",1,"New York",19087486,NA,NA,NA,"T"
"5488",2001,37,"NC",3,"North Carolina",8202468,NA,NA,NA,"T"
"5489",2001,38,"ND",2,"North Dakota",636225,NA,NA,NA,"T"
"5490",2001,39,"OH",2,"Ohio",11395572,NA,NA,NA,"T"
"5491",2001,40,"OK",3,"Oklahoma",3463996,NA,NA,NA,"T"
"5492",2001,41,"OR",4,"Oregon",3469878,NA,NA,NA,"T"
"5493",2001,42,"PA",1,"Pennsylvania",12296977,NA,NA,NA,"T"
"5494",2001,44,"RI",1,"Rhode Island",1057707,NA,NA,NA,"T"
"5495",2001,45,"SC",3,"South Carolina",4062301,NA,NA,NA,"T"
"5496",2001,46,"SD",2,"South Dakota",758803,NA,NA,NA,"T"
"5497",2001,47,"TN",3,"Tennessee",5754748,NA,NA,NA,"T"
"5498",2001,48,"TX",3,"Texas",21330190,NA,NA,NA,"T"
"5499",2001,49,"UT",4,"Utah",2290966,NA,NA,NA,"T"
"5500",2001,50,"VT",1,"Vermont",611889,NA,NA,NA,"T"
"5501",2001,51,"VA",3,"Virginia",7191579,NA,NA,NA,"T"
"5502",2001,53,"WA",4,"Washington",5988346,NA,NA,NA,"T"
"5503",2001,54,"WV",3,"West Virginia",1798190,NA,NA,NA,"T"
"5504",2001,55,"WI",2,"Wisconsin",5408099,NA,NA,NA,"T"
"5505",2001,56,"WY",4,"Wyoming",492976,NA,NA,NA,"T"
"5506",2001,60,"ST",7,"State prison total",NA,NA,NA,NA,"T"
"5507",2001,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"T"
"5508",2001,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"T"
"5509",2002,1,"AL",3,"Alabama",4471462,NA,NA,NA,"T"
"5510",2002,2,"AK",4,"Alaska",641974,NA,NA,NA,"T"
"5511",2002,4,"AZ",4,"Arizona",5451472,NA,NA,NA,"T"
"5512",2002,5,"AR",3,"Arkansas",2704471,NA,NA,NA,"T"
"5513",2002,6,"CA",4,"California",34867773,NA,NA,NA,"T"
"5514",2002,8,"CO",4,"Colorado",4502883,NA,NA,NA,"T"
"5515",2002,9,"CT",1,"Connecticut",3448145,NA,NA,NA,"T"
"5516",2002,10,"DE",3,"Delaware",804636,NA,NA,NA,"T"
"5517",2002,11,"DC",3,"District of Columbia",579736,NA,NA,NA,"T"
"5518",2002,12,"FL",3,"Florida",16675166,NA,NA,NA,"T"
"5519",2002,13,"GA",3,"Georgia",8582756,NA,NA,NA,"T"
"5520",2002,15,"HI",4,"Hawaii",1226410,NA,NA,NA,"T"
"5521",2002,16,"ID",4,"Idaho",1341704,NA,NA,NA,"T"
"5522",2002,17,"IL",2,"Illinois",12557032,NA,NA,NA,"T"
"5523",2002,18,"IN",2,"Indiana",6148648,NA,NA,NA,"T"
"5524",2002,19,"IA",2,"Iowa",2929379,NA,NA,NA,"T"
"5525",2002,20,"KS",2,"Kansas",2711741,NA,NA,NA,"T"
"5526",2002,21,"KY",3,"Kentucky",4090824,NA,NA,NA,"T"
"5527",2002,22,"LA",3,"Louisiana",4465089,NA,NA,NA,"T"
"5528",2002,23,"ME",1,"Maine",1293181,NA,NA,NA,"T"
"5529",2002,24,"MD",3,"Maryland",5437880,NA,NA,NA,"T"
"5530",2002,25,"MA",1,"Massachusetts",6440762,NA,NA,NA,"T"
"5531",2002,26,"MI",2,"Michigan",10039223,NA,NA,NA,"T"
"5532",2002,27,"MN",2,"Minnesota",5017355,NA,NA,NA,"T"
"5533",2002,28,"MS",3,"Mississippi",2858076,NA,NA,NA,"T"
"5534",2002,29,"MO",2,"Missouri",5679158,NA,NA,NA,"T"
"5535",2002,30,"MT",4,"Montana",909722,NA,NA,NA,"T"
"5536",2002,31,"NE",2,"Nebraska",1724577,NA,NA,NA,"T"
"5537",2002,32,"NV",4,"Nevada",2165828,NA,NA,NA,"T"
"5538",2002,33,"NH",1,"New Hampshire",1270962,NA,NA,NA,"T"
"5539",2002,34,"NJ",1,"New Jersey",8543281,NA,NA,NA,"T"
"5540",2002,35,"NM",4,"New Mexico",1849187,NA,NA,NA,"T"
"5541",2002,36,"NY",1,"New York",19161568,NA,NA,NA,"T"
"5542",2002,37,"NC",3,"North Carolina",8311105,NA,NA,NA,"T"
"5543",2002,38,"ND",2,"North Dakota",633210,NA,NA,NA,"T"
"5544",2002,39,"OH",2,"Ohio",11420660,NA,NA,NA,"T"
"5545",2002,40,"OK",3,"Oklahoma",3483149,NA,NA,NA,"T"
"5546",2002,41,"OR",4,"Oregon",3516661,NA,NA,NA,"T"
"5547",2002,42,"PA",1,"Pennsylvania",12324237,NA,NA,NA,"T"
"5548",2002,44,"RI",1,"Rhode Island",1066919,NA,NA,NA,"T"
"5549",2002,45,"SC",3,"South Carolina",4102227,NA,NA,NA,"T"
"5550",2002,46,"SD",2,"South Dakota",761633,NA,NA,NA,"T"
"5551",2002,47,"TN",3,"Tennessee",5802304,NA,NA,NA,"T"
"5552",2002,48,"TX",3,"Texas",21705766,NA,NA,NA,"T"
"5553",2002,49,"UT",4,"Utah",2334425,NA,NA,NA,"T"
"5554",2002,50,"VT",1,"Vermont",614753,NA,NA,NA,"T"
"5555",2002,51,"VA",3,"Virginia",7277452,NA,NA,NA,"T"
"5556",2002,53,"WA",4,"Washington",6056348,NA,NA,NA,"T"
"5557",2002,54,"WV",3,"West Virginia",1799219,NA,NA,NA,"T"
"5558",2002,55,"WI",2,"Wisconsin",5446571,NA,NA,NA,"T"
"5559",2002,56,"WY",4,"Wyoming",496930,NA,NA,NA,"T"
"5560",2002,60,"ST",7,"State prison total",NA,NA,NA,NA,"T"
"5561",2002,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"T"
"5562",2002,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"T"
"5563",2003,1,"AL",3,"Alabama",4489876,NA,NA,NA,"T"
"5564",2003,2,"AK",4,"Alaska",647671,NA,NA,NA,"T"
"5565",2003,4,"AZ",4,"Arizona",5590820,NA,NA,NA,"T"
"5566",2003,5,"AR",3,"Arkansas",2722804,NA,NA,NA,"T"
"5567",2003,6,"CA",4,"California",35236589,NA,NA,NA,"T"
"5568",2003,8,"CO",4,"Colorado",4545766,NA,NA,NA,"T"
"5569",2003,9,"CT",1,"Connecticut",3468319,NA,NA,NA,"T"
"5570",2003,10,"DE",3,"Delaware",815525,NA,NA,NA,"T"
"5571",2003,11,"DC",3,"District of Columbia",577844,NA,NA,NA,"T"
"5572",2003,12,"FL",3,"Florida",16974177,NA,NA,NA,"T"
"5573",2003,13,"GA",3,"Georgia",8727810,NA,NA,NA,"T"
"5574",2003,15,"HI",4,"Hawaii",1231632,NA,NA,NA,"T"
"5575",2003,16,"ID",4,"Idaho",1363672,NA,NA,NA,"T"
"5576",2003,17,"IL",2,"Illinois",12599246,NA,NA,NA,"T"
"5577",2003,18,"IN",2,"Indiana",6184552,NA,NA,NA,"T"
"5578",2003,19,"IA",2,"Iowa",2934585,NA,NA,NA,"T"
"5579",2003,20,"KS",2,"Kansas",2720361,NA,NA,NA,"T"
"5580",2003,21,"KY",3,"Kentucky",4117691,NA,NA,NA,"T"
"5581",2003,22,"LA",3,"Louisiana",4473198,NA,NA,NA,"T"
"5582",2003,23,"ME",1,"Maine",1302365,NA,NA,NA,"T"
"5583",2003,24,"MD",3,"Maryland",5491971,NA,NA,NA,"T"
"5584",2003,25,"MA",1,"Massachusetts",6455028,NA,NA,NA,"T"
"5585",2003,26,"MI",2,"Michigan",10072219,NA,NA,NA,"T"
"5586",2003,27,"MN",2,"Minnesota",5050393,NA,NA,NA,"T"
"5587",2003,28,"MS",3,"Mississippi",2866386,NA,NA,NA,"T"
"5588",2003,29,"MO",2,"Missouri",5713051,NA,NA,NA,"T"
"5589",2003,30,"MT",4,"Montana",916620,NA,NA,NA,"T"
"5590",2003,31,"NE",2,"Nebraska",1733099,NA,NA,NA,"T"
"5591",2003,32,"NV",4,"Nevada",2236378,NA,NA,NA,"T"
"5592",2003,33,"NH",1,"New Hampshire",1282146,NA,NA,NA,"T"
"5593",2003,34,"NJ",1,"New Jersey",8585567,NA,NA,NA,"T"
"5594",2003,35,"NM",4,"New Mexico",1868121,NA,NA,NA,"T"
"5595",2003,36,"NY",1,"New York",19235015,NA,NA,NA,"T"
"5596",2003,37,"NC",3,"North Carolina",8399815,NA,NA,NA,"T"
"5597",2003,38,"ND",2,"North Dakota",631680,NA,NA,NA,"T"
"5598",2003,39,"OH",2,"Ohio",11450398,NA,NA,NA,"T"
"5599",2003,40,"OK",3,"Oklahoma",3495502,NA,NA,NA,"T"
"5600",2003,41,"OR",4,"Oregon",3551290,NA,NA,NA,"T"
"5601",2003,42,"PA",1,"Pennsylvania",12360988,NA,NA,NA,"T"
"5602",2003,44,"RI",1,"Rhode Island",1072453,NA,NA,NA,"T"
"5603",2003,45,"SC",3,"South Carolina",4141080,NA,NA,NA,"T"
"5604",2003,46,"SD",2,"South Dakota",765980,NA,NA,NA,"T"
"5605",2003,47,"TN",3,"Tennessee",5856712,NA,NA,NA,"T"
"5606",2003,48,"TX",3,"Texas",22048452,NA,NA,NA,"T"
