"","YEAR","STATEID","STATE","REGION","state_name","Population","DTHEXECM","DTHEXECF","DTHILLNM","DTHILLNF","DTHAIDSM","DTHAIDSF","DTHSUICM","DTHSUICF","DTHACCM","DTHACCF","DTHHOMIM","DTHHOMIF","DTHHOMOM","DTHHOMOF","DTHPERSM","DTHPERSF","DTHOTHM","DTHOTHF","DTHTOTM","DTHTOTF"
"182",1981,23,"ME",1,"Maine",1136684,NA,NA,0,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,1,0,NA,NA
"183",1981,24,"MD",3,"Maryland",4282917,0,0,18,0,NA,NA,5,0,0,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"184",1981,25,"MA",1,"Massachusetts",5771226,NA,NA,3,0,NA,NA,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"185",1981,26,"MI",2,"Michigan",9115202,NA,NA,0,0,NA,NA,7,0,0,0,NA,NA,NA,NA,3,0,41,0,NA,NA
"186",1981,27,"MN",2,"Minnesota",4131444,NA,NA,0,0,NA,NA,0,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"187",1981,28,"MS",3,"Mississippi",2556768,0,0,3,1,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"188",1981,29,"MO",2,"Missouri",4929442,0,0,16,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"189",1981,30,"MT",4,"Montana",803990,0,0,2,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"190",1981,31,"NE",2,"Nebraska",1581786,0,0,1,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"191",1981,32,"NV",4,"Nevada",881545,0,0,2,0,NA,NA,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"192",1981,33,"NH",1,"New Hampshire",947717,NA,NA,0,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"193",1981,34,"NJ",1,"New Jersey",7430968,NA,NA,5,0,NA,NA,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"194",1981,35,"NM",4,"New Mexico",1363794,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,10,0,0,0,NA,NA
"195",1981,36,"NY",1,"New York",17589746,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,39,0,NA,NA
"196",1981,37,"NC",3,"North Carolina",6019141,0,0,19,2,NA,NA,2,0,2,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"197",1981,38,"ND",2,"North Dakota",668969,NA,NA,1,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"198",1981,39,"OH",2,"Ohio",10757088,0,0,19,0,NA,NA,8,0,2,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"199",1981,40,"OK",3,"Oklahoma",3206124,0,0,3,1,NA,NA,0,0,1,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"200",1981,41,"OR",4,"Oregon",2664922,NA,NA,18,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"201",1981,42,"PA",1,"Pennsylvania",11845148,0,0,22,1,NA,NA,3,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"202",1981,44,"RI",1,"Rhode Island",954176,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"203",1981,45,"SC",3,"South Carolina",3207618,0,0,9,0,NA,NA,3,0,3,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"204",1981,46,"SD",2,"South Dakota",690615,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"205",1981,47,"TN",3,"Tennessee",4646043,0,0,7,0,NA,NA,2,0,2,0,NA,NA,NA,NA,4,0,1,0,NA,NA
"206",1981,48,"TX",3,"Texas",15331410,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,83,3,NA,NA
"207",1981,49,"UT",4,"Utah",1558316,0,0,2,0,NA,NA,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"208",1981,50,"VT",1,"Vermont",519107,NA,NA,0,0,NA,NA,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"209",1981,51,"VA",3,"Virginia",5492773,0,0,24,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,20,1,NA,NA
"210",1981,53,"WA",4,"Washington",4276545,0,0,8,0,NA,NA,3,0,3,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"211",1981,54,"WV",3,"West Virginia",1949606,NA,NA,4,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"212",1981,55,"WI",2,"Wisconsin",4728876,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,7,0,NA,NA
"213",1981,56,"WY",4,"Wyoming",506408,0,0,2,0,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"214",1981,60,"ST",7,"State prison total",NA,1,0,330,8,NA,NA,66,1,23,1,NA,NA,NA,NA,91,0,207,5,NA,NA
"215",1981,70,"US",5,"US prison total (state+federal)",NA,1,0,366,8,NA,NA,75,1,23,1,NA,NA,NA,NA,104,0,207,5,NA,NA
"216",1981,99,"FE",6,"Federal BOP",NA,0,0,36,0,NA,NA,9,0,0,0,NA,NA,NA,NA,13,0,0,0,NA,NA
"217",1982,1,"AL",3,"Alabama",3934103,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,NA,NA
"218",1982,2,"AK",4,"Alaska",488417,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"219",1982,4,"AZ",4,"Arizona",2968928,0,0,5,0,NA,NA,4,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"220",1982,5,"AR",3,"Arkansas",2305754,0,0,8,0,NA,NA,0,0,2,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"221",1982,6,"CA",4,"California",25360023,0,0,19,1,NA,NA,24,0,0,0,NA,NA,NA,NA,14,0,0,0,NA,NA
"222",1982,8,"CO",4,"Colorado",3133628,0,0,3,0,NA,NA,2,0,1,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"223",1982,9,"CT",1,"Connecticut",3162343,0,0,1,0,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"224",1982,10,"DE",3,"Delaware",605415,0,0,3,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"225",1982,11,"DC",3,"District of Columbia",632439,NA,NA,5,0,NA,NA,1,0,2,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"226",1982,12,"FL",3,"Florida",10749845,0,0,36,0,NA,NA,2,0,5,0,NA,NA,NA,NA,6,0,4,0,NA,NA
"227",1982,13,"GA",3,"Georgia",5728254,0,0,12,0,NA,NA,4,0,0,0,NA,NA,NA,NA,5,0,2,0,NA,NA
"228",1982,15,"HI",4,"Hawaii",1012717,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"229",1982,16,"ID",4,"Idaho",981858,0,0,2,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"230",1982,17,"IL",2,"Illinois",11408823,0,0,10,0,NA,NA,3,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"231",1982,18,"IN",2,"Indiana",5450402,0,0,3,0,NA,NA,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"232",1982,19,"IA",2,"Iowa",2870550,NA,NA,1,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"233",1982,20,"KS",2,"Kansas",2415537,NA,NA,1,0,NA,NA,2,0,1,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"234",1982,21,"KY",3,"Kentucky",3694480,0,0,9,1,NA,NA,1,0,1,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"235",1982,22,"LA",3,"Louisiana",4395316,0,0,20,0,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"236",1982,23,"ME",1,"Maine",1144769,NA,NA,0,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"237",1982,24,"MD",3,"Maryland",4313319,0,0,16,0,NA,NA,5,0,0,0,NA,NA,NA,NA,5,0,0,0,NA,NA
"238",1982,25,"MA",1,"Massachusetts",5799403,0,0,5,0,NA,NA,2,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"239",1982,26,"MI",2,"Michigan",9047753,NA,NA,11,0,NA,NA,6,0,0,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"240",1982,27,"MN",2,"Minnesota",4141438,NA,NA,0,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"241",1982,28,"MS",3,"Mississippi",2567730,0,0,8,0,NA,NA,1,0,0,0,NA,NA,NA,NA,2,0,16,0,NA,NA
"242",1982,29,"MO",2,"Missouri",4943727,0,0,11,0,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"243",1982,30,"MT",4,"Montana",814028,0,0,4,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"244",1982,31,"NE",2,"Nebraska",1584301,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"245",1982,32,"NV",4,"Nevada",901974,0,0,3,1,NA,NA,0,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"246",1982,33,"NH",1,"New Hampshire",958125,NA,NA,2,0,NA,NA,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"247",1982,34,"NJ",1,"New Jersey",7467789,0,0,4,0,NA,NA,1,0,2,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"248",1982,35,"NM",4,"New Mexico",1394352,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA
"249",1982,36,"NY",1,"New York",17686905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1,NA,NA
"250",1982,37,"NC",3,"North Carolina",6077066,0,0,22,0,NA,NA,0,0,0,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"251",1982,38,"ND",2,"North Dakota",676685,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"252",1982,39,"OH",2,"Ohio",10737635,0,0,23,1,NA,NA,3,0,3,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"253",1982,40,"OK",3,"Oklahoma",3290404,0,0,8,0,NA,NA,2,0,0,0,NA,NA,NA,NA,3,0,1,0,NA,NA
"254",1982,41,"OR",4,"Oregon",2653058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA
"255",1982,42,"PA",1,"Pennsylvania",11837728,0,0,18,1,NA,NA,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"256",1982,44,"RI",1,"Rhode Island",956376,0,0,1,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"257",1982,45,"SC",3,"South Carolina",3234074,0,0,10,0,NA,NA,1,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"258",1982,46,"SD",2,"South Dakota",692985,0,0,1,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"259",1982,47,"TN",3,"Tennessee",4659755,0,0,9,0,NA,NA,2,0,1,0,NA,NA,NA,NA,4,0,1,0,NA,NA
"260",1982,48,"TX",3,"Texas",15751678,1,0,58,2,NA,NA,4,0,0,0,NA,NA,NA,NA,12,0,0,0,NA,NA
"261",1982,49,"UT",4,"Utah",1594939,0,0,0,0,NA,NA,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"262",1982,50,"VT",1,"Vermont",523308,NA,NA,0,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"263",1982,51,"VA",3,"Virginia",5564658,1,0,30,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,21,1,NA,NA
"264",1982,53,"WA",4,"Washington",4300270,0,0,14,0,NA,NA,3,1,0,0,NA,NA,NA,NA,0,0,1,1,NA,NA
"265",1982,54,"WV",3,"West Virginia",1945065,NA,NA,1,1,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"266",1982,55,"WI",2,"Wisconsin",4721445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"267",1982,56,"WY",4,"Wyoming",510329,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"268",1982,60,"ST",7,"State prison total",NA,2,0,397,8,NA,NA,85,1,18,0,NA,NA,NA,NA,91,0,147,3,NA,NA
"269",1982,70,"US",5,"US prison total (state+federal)",NA,2,0,427,9,NA,NA,92,1,19,0,NA,NA,NA,NA,99,0,147,3,NA,NA
"270",1982,99,"FE",6,"Federal BOP",NA,0,0,30,1,NA,NA,7,0,1,0,NA,NA,NA,NA,8,0,0,0,NA,NA
"271",1983,1,"AL",3,"Alabama",3951826,1,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,22,2,NA,NA
"272",1983,2,"AK",4,"Alaska",513703,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"273",1983,4,"AZ",4,"Arizona",3067142,0,0,10,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"274",1983,5,"AR",3,"Arkansas",2319774,0,0,7,0,NA,NA,0,0,0,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"275",1983,6,"CA",4,"California",25844389,0,0,24,1,NA,NA,19,0,0,0,NA,NA,NA,NA,11,0,0,0,NA,NA
"276",1983,8,"CO",4,"Colorado",3169987,0,0,3,0,NA,NA,1,0,0,1,NA,NA,NA,NA,1,0,0,0,NA,NA
"277",1983,9,"CT",1,"Connecticut",3180023,0,0,0,0,NA,NA,2,0,0,0,NA,NA,NA,NA,0,0,4,1,NA,NA
"278",1983,10,"DE",3,"Delaware",611517,0,0,6,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"279",1983,11,"DC",3,"District of Columbia",633382,NA,NA,7,0,NA,NA,1,0,3,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"280",1983,12,"FL",3,"Florida",11039921,1,0,42,1,NA,NA,3,0,2,0,NA,NA,NA,NA,7,0,0,0,NA,NA
"281",1983,13,"GA",3,"Georgia",5834957,1,0,20,1,NA,NA,1,0,1,0,NA,NA,NA,NA,1,0,4,0,NA,NA
"282",1983,15,"HI",4,"Hawaii",1027935,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"283",1983,16,"ID",4,"Idaho",990841,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"284",1983,17,"IL",2,"Illinois",11412138,0,0,10,1,NA,NA,6,0,4,0,NA,NA,NA,NA,2,0,1,0,NA,NA
"285",1983,18,"IN",2,"Indiana",5458328,0,0,13,0,NA,NA,2,0,2,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"286",1983,19,"IA",2,"Iowa",2858624,NA,NA,3,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"287",1983,20,"KS",2,"Kansas",2424076,NA,NA,2,0,NA,NA,1,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"288",1983,21,"KY",3,"Kentucky",3695451,0,0,11,1,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"289",1983,22,"LA",3,"Louisiana",4400474,1,0,17,0,NA,NA,0,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"290",1983,23,"ME",1,"Maine",1155630,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"291",1983,24,"MD",3,"Maryland",4365238,0,0,16,0,NA,NA,5,0,0,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"292",1983,25,"MA",1,"Massachusetts",5840772,0,0,4,1,NA,NA,3,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"293",1983,26,"MI",2,"Michigan",9049446,NA,NA,8,0,NA,NA,3,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"294",1983,27,"MN",2,"Minnesota",4157698,NA,NA,3,0,NA,NA,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"295",1983,28,"MS",3,"Mississippi",2578058,1,0,10,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"296",1983,29,"MO",2,"Missouri",4975283,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,22,1,NA,NA
"297",1983,30,"MT",4,"Montana",820893,0,0,1,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"298",1983,31,"NE",2,"Nebraska",1588629,0,0,3,1,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"299",1983,32,"NV",4,"Nevada",924905,0,0,4,0,NA,NA,4,0,1,0,NA,NA,NA,NA,0,0,0,1,NA,NA
"300",1983,33,"NH",1,"New Hampshire",976864,NA,NA,0,0,NA,NA,0,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"301",1983,34,"NJ",1,"New Jersey",7515478,0,0,11,1,NA,NA,1,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"302",1983,35,"NM",4,"New Mexico",1416665,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,5,0,NA,NA
"303",1983,36,"NY",1,"New York",17745690,NA,NA,41,2,NA,NA,9,0,0,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"304",1983,37,"NC",3,"North Carolina",6164014,0,0,28,0,NA,NA,4,0,2,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"305",1983,38,"ND",2,"North Dakota",680498,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"306",1983,39,"OH",2,"Ohio",10737746,0,0,24,1,NA,NA,3,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"307",1983,40,"OK",3,"Oklahoma",3285528,0,0,8,0,NA,NA,0,0,0,0,NA,NA,NA,NA,7,0,2,0,NA,NA
"308",1983,41,"OR",4,"Oregon",2666592,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,9,0,NA,NA
"309",1983,42,"PA",1,"Pennsylvania",11815171,0,0,21,1,NA,NA,5,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"310",1983,44,"RI",1,"Rhode Island",961901,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"311",1983,45,"SC",3,"South Carolina",3271861,0,0,23,0,NA,NA,1,0,2,0,NA,NA,NA,NA,2,0,2,0,NA,NA
"312",1983,46,"SD",2,"South Dakota",697239,0,0,0,0,NA,NA,2,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"313",1983,47,"TN",3,"Tennessee",4686740,0,0,7,0,NA,NA,4,0,0,0,NA,NA,NA,NA,7,0,0,0,NA,NA
"314",1983,48,"TX",3,"Texas",16007077,0,0,49,1,NA,NA,11,0,3,0,NA,NA,NA,NA,9,0,1,0,NA,NA
"315",1983,49,"UT",4,"Utah",1622341,0,0,1,0,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"316",1983,50,"VT",1,"Vermont",526658,NA,NA,3,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"317",1983,51,"VA",3,"Virginia",5643860,0,0,31,2,NA,NA,2,0,0,0,NA,NA,NA,NA,0,0,36,1,NA,NA
"318",1983,53,"WA",4,"Washington",4343650,0,0,8,0,NA,NA,2,0,1,0,NA,NA,NA,NA,0,0,2,0,NA,NA
"319",1983,54,"WV",3,"West Virginia",1927701,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,4,0,NA,NA
"320",1983,55,"WI",2,"Wisconsin",4735576,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,7,0,NA,NA
"321",1983,56,"WY",4,"Wyoming",504893,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"322",1983,60,"ST",7,"State prison total",NA,5,0,479,15,NA,NA,98,0,27,1,NA,NA,NA,NA,75,0,121,6,NA,NA
"323",1983,70,"US",5,"US prison total (state+federal)",NA,5,0,528,16,NA,NA,105,0,28,1,NA,NA,NA,NA,86,0,121,6,NA,NA
"324",1983,99,"FE",6,"Federal BOP",NA,0,0,49,1,NA,NA,7,0,1,0,NA,NA,NA,NA,11,0,0,0,NA,NA
"325",1984,1,"AL",3,"Alabama",3972520,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,34,1,NA,NA
"326",1984,2,"AK",4,"Alaska",532492,NA,NA,0,0,NA,NA,0,0,2,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"327",1984,4,"AZ",4,"Arizona",3183535,0,0,11,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"328",1984,5,"AR",3,"Arkansas",2327044,0,0,5,0,NA,NA,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"329",1984,6,"CA",4,"California",26441112,0,0,44,0,NA,NA,16,0,0,0,NA,NA,NA,NA,16,0,0,0,NA,NA
"330",1984,8,"CO",4,"Colorado",3208717,0,0,2,0,NA,NA,1,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"331",1984,9,"CT",1,"Connecticut",3201128,0,0,0,0,NA,NA,1,0,1,0,NA,NA,NA,NA,0,0,7,0,NA,NA
"332",1984,10,"DE",3,"Delaware",618284,0,0,2,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"333",1984,11,"DC",3,"District of Columbia",634543,NA,NA,7,1,NA,NA,2,0,1,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"334",1984,12,"FL",3,"Florida",11351122,8,0,45,0,NA,NA,7,0,3,0,NA,NA,NA,NA,5,0,9,0,NA,NA
"335",1984,13,"GA",3,"Georgia",5962668,2,0,27,0,NA,NA,3,0,NA,NA,NA,NA,NA,NA,2,1,4,0,NA,NA
"336",1984,15,"HI",4,"Hawaii",1039683,NA,NA,1,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"337",1984,16,"ID",4,"Idaho",994046,0,0,1,0,NA,NA,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"338",1984,17,"IL",2,"Illinois",11399804,0,0,14,0,NA,NA,4,0,1,0,NA,NA,NA,NA,4,0,2,0,NA,NA
"339",1984,18,"IN",2,"Indiana",5459216,0,0,8,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"340",1984,19,"IA",2,"Iowa",2829685,NA,NA,6,1,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"341",1984,20,"KS",2,"Kansas",2427412,NA,NA,3,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"342",1984,21,"KY",3,"Kentucky",3694827,0,0,7,0,NA,NA,0,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"343",1984,22,"LA",3,"Louisiana",4408121,5,0,5,0,NA,NA,0,0,0,0,NA,NA,NA,NA,3,0,8,0,NA,NA
"344",1984,23,"ME",1,"Maine",1162935,NA,NA,0,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"345",1984,24,"MD",3,"Maryland",4413075,0,0,18,1,NA,NA,7,0,0,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"346",1984,25,"MA",1,"Massachusetts",5880743,NA,NA,4,0,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"347",1984,26,"MI",2,"Michigan",9076297,NA,NA,14,0,NA,NA,2,0,2,0,NA,NA,NA,NA,6,0,0,0,NA,NA
"348",1984,27,"MN",2,"Minnesota",4184286,NA,NA,2,0,NA,NA,5,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"349",1984,28,"MS",3,"Mississippi",2588097,0,0,8,1,NA,NA,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"350",1984,29,"MO",2,"Missouri",5000254,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,18,1,NA,NA
"351",1984,30,"MT",4,"Montana",822305,0,0,0,0,NA,NA,1,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"352",1984,31,"NE",2,"Nebraska",1584662,0,0,2,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"353",1984,32,"NV",4,"Nevada",951024,0,0,4,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"354",1984,33,"NH",1,"New Hampshire",996757,NA,NA,1,0,NA,NA,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"355",1984,34,"NJ",1,"New Jersey",7565519,0,0,24,0,NA,NA,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"356",1984,35,"NM",4,"New Mexico",1438371,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"357",1984,36,"NY",1,"New York",17791670,NA,NA,94,2,NA,NA,5,0,2,0,NA,NA,NA,NA,7,0,0,0,NA,NA
"358",1984,37,"NC",3,"North Carolina",6253989,1,1,15,0,NA,NA,2,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"359",1984,38,"ND",2,"North Dakota",676991,NA,NA,0,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"360",1984,39,"OH",2,"Ohio",10734920,0,0,15,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,1,0,NA,NA
"361",1984,40,"OK",3,"Oklahoma",3271332,0,0,12,0,NA,NA,1,0,0,0,NA,NA,NA,NA,6,0,1,0,NA,NA
"362",1984,41,"OR",4,"Oregon",2672648,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12,1,NA,NA
"363",1984,42,"PA",1,"Pennsylvania",11770855,0,0,31,1,NA,NA,3,1,0,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"364",1984,44,"RI",1,"Rhode Island",968950,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"365",1984,45,"SC",3,"South Carolina",3303208,0,0,22,0,NA,NA,2,1,2,0,NA,NA,NA,NA,7,0,0,0,NA,NA
"366",1984,46,"SD",2,"South Dakota",698400,0,0,1,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"367",1984,47,"TN",3,"Tennessee",4715287,0,0,14,0,NA,NA,1,1,0,0,NA,NA,NA,NA,8,0,0,0,NA,NA
"368",1984,48,"TX",3,"Texas",16272735,3,0,43,1,NA,NA,9,0,0,0,NA,NA,NA,NA,25,0,0,0,NA,NA
"369",1984,49,"UT",4,"Utah",1642907,0,0,5,0,NA,NA,2,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
