"","YEAR","STATE","REGION","state_name","Population","JURTOT","PVIN","PVOTH","PVINCL","LF","LFINCL","LFCROWD","LFCRINC","FED","OTHST","FACINCL","FACROWD","gender"
"5896",2009,"FL",3,"Florida",18509936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5897",2009,"GA",3,"Georgia",9813588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5898",2009,"HI",4,"Hawaii",1288285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5899",2009,"ID",4,"Idaho",1544465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5900",2009,"IL",2,"Illinois",12893278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5901",2009,"IN",2,"Indiana",6417276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5902",2009,"IA",2,"Iowa",3008331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5903",2009,"KS",2,"Kansas",2817430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5904",2009,"KY",3,"Kentucky",4312268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5905",2009,"LA",3,"Louisiana",4489490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5906",2009,"ME",1,"Maine",1315889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5907",2009,"MD",3,"Maryland",5688399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5908",2009,"MA",1,"Massachusetts",6592205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5909",2009,"MI",2,"Michigan",9955260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5910",2009,"MN",2,"Minnesota",5262824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5911",2009,"MS",3,"Mississippi",2949943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5912",2009,"MO",2,"Missouri",5982234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5913",2009,"MT",4,"Montana",974163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5914",2009,"NE",2,"Nebraska",1794852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5915",2009,"NV",4,"Nevada",2638588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5916",2009,"NH",1,"New Hampshire",1322181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5917",2009,"NJ",1,"New Jersey",8693723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5918",2009,"NM",4,"New Mexico",2007315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5919",2009,"NY",1,"New York",19522612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5920",2009,"NC",3,"North Carolina",9357107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5921",2009,"ND",2,"North Dakota",645903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5922",2009,"OH",2,"Ohio",11531860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5923",2009,"OK",3,"Oklahoma",3685640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5924",2009,"OR",4,"Oregon",3823058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5925",2009,"PA",1,"Pennsylvania",12602112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5926",2009,"RI",1,"Rhode Island",1057451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5927",2009,"SC",3,"South Carolina",4554258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5928",2009,"SD",2,"South Dakota",810814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5929",2009,"TN",3,"Tennessee",6291220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5930",2009,"TX",3,"Texas",24770651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5931",2009,"UT",4,"Utah",2780871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5932",2009,"VT",1,"Vermont",621436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5933",2009,"VA",3,"Virginia",7862480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5934",2009,"WA",4,"Washington",6671597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5935",2009,"WV",3,"West Virginia",1821290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5936",2009,"WI",2,"Wisconsin",5650751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5937",2009,"WY",4,"Wyoming",544391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5938",2009,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5939",2009,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5940",2009,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5941",2010,"AL",3,"Alabama",4729656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5942",2010,"AK",4,"Alaska",708862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5943",2010,"AZ",4,"Arizona",6676627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5944",2010,"AR",3,"Arkansas",2910236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5945",2010,"CA",4,"California",37266600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5946",2010,"CO",4,"Colorado",5095309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5947",2010,"CT",1,"Connecticut",3526937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5948",2010,"DE",3,"Delaware",891464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5949",2010,"DC",3,"District of Columbia",610589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5950",2010,"FL",3,"Florida",18678049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5951",2010,"GA",3,"Georgia",9908357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5952",2010,"HI",4,"Hawaii",1300086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5953",2010,"ID",4,"Idaho",1559796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5954",2010,"IL",2,"Illinois",12944410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5955",2010,"IN",2,"Indiana",6445295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5956",2010,"IA",2,"Iowa",3023081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5957",2010,"KS",2,"Kansas",2841121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5958",2010,"KY",3,"Kentucky",4339435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5959",2010,"LA",3,"Louisiana",4529426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5960",2010,"ME",1,"Maine",1312939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5961",2010,"MD",3,"Maryland",5737274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5962",2010,"MA",1,"Massachusetts",6631280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5963",2010,"MI",2,"Michigan",9931235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5964",2010,"MN",2,"Minnesota",5290447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5965",2010,"MS",3,"Mississippi",2960467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5966",2010,"MO",2,"Missouri",6011741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5967",2010,"MT",4,"Montana",980152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5968",2010,"NE",2,"Nebraska",1811072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5969",2010,"NV",4,"Nevada",2654751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5970",2010,"NH",1,"New Hampshire",1323531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5971",2010,"NJ",1,"New Jersey",8732811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5972",2010,"NM",4,"New Mexico",2033875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5973",2010,"NY",1,"New York",19577730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5974",2010,"NC",3,"North Carolina",9458888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5975",2010,"ND",2,"North Dakota",653778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5976",2010,"OH",2,"Ohio",11532111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5977",2010,"OK",3,"Oklahoma",3724447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5978",2010,"OR",4,"Oregon",3855536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5979",2010,"PA",1,"Pennsylvania",12632780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5980",2010,"RI",1,"Rhode Island",1056870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5981",2010,"SC",3,"South Carolina",4596958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5982",2010,"SD",2,"South Dakota",820077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5983",2010,"TN",3,"Tennessee",6338112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5984",2010,"TX",3,"Texas",25213445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5985",2010,"UT",4,"Utah",2830753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5986",2010,"VT",1,"Vermont",622433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5987",2010,"VA",3,"Virginia",7952119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5988",2010,"WA",4,"Washington",6746199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5989",2010,"WV",3,"West Virginia",1825513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5990",2010,"WI",2,"Wisconsin",5668519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5991",2010,"WY",4,"Wyoming",547637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5992",2010,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5993",2010,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5994",2010,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5995",2011,"AL",3,"Alabama",4798834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5996",2011,"AK",4,"Alaska",722038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5997",2011,"AZ",4,"Arizona",6473497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5998",2011,"AR",3,"Arkansas",2940407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5999",2011,"CA",4,"California",37641823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6000",2011,"CO",4,"Colorado",5121771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6001",2011,"CT",1,"Connecticut",3588023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6002",2011,"DE",3,"Delaware",907316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6003",2011,"DC",3,"District of Columbia",619602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6004",2011,"FL",3,"Florida",19093352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6005",2011,"GA",3,"Georgia",9801578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6006",2011,"HI",4,"Hawaii",1379252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6007",2011,"ID",4,"Idaho",1583828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6008",2011,"IL",2,"Illinois",12867291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6009",2011,"IN",2,"Indiana",6516045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6010",2011,"IA",2,"Iowa",3066054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6011",2011,"KS",2,"Kansas",2869035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6012",2011,"KY",3,"Kentucky",4369488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6013",2011,"LA",3,"Louisiana",4575184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6014",2011,"ME",1,"Maine",1328150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6015",2011,"MD",3,"Maryland",5838991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6016",2011,"MA",1,"Massachusetts",6613149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6017",2011,"MI",2,"Michigan",9881521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6018",2011,"MN",2,"Minnesota",5345668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6019",2011,"MS",3,"Mississippi",2978470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6020",2011,"MO",2,"Missouri",6009641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6021",2011,"MT",4,"Montana",997221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6022",2011,"NE",2,"Nebraska",1840538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6023",2011,"NV",4,"Nevada",2712799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6024",2011,"NH",1,"New Hampshire",1319815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6025",2011,"NJ",1,"New Jersey",8827783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6026",2011,"NM",4,"New Mexico",2080395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6027",2011,"NY",1,"New York",19498514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6028",2011,"NC",3,"North Carolina",9656754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6029",2011,"ND",2,"North Dakota",685136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6030",2011,"OH",2,"Ohio",11543463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6031",2011,"OK",3,"Oklahoma",3787821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6032",2011,"OR",4,"Oregon",3871728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6033",2011,"PA",1,"Pennsylvania",12744583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6034",2011,"RI",1,"Rhode Island",1053536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6035",2011,"SC",3,"South Carolina",4671422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6036",2011,"SD",2,"South Dakota",823484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6037",2011,"TN",3,"Tennessee",6397410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6038",2011,"TX",3,"Texas",25646227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6039",2011,"UT",4,"Utah",2814216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6040",2011,"VT",1,"Vermont",626979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6041",2011,"VA",3,"Virginia",8100469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6042",2011,"WA",4,"Washington",6821655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6043",2011,"WV",3,"West Virginia",1856074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6044",2011,"WI",2,"Wisconsin",5704755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6045",2011,"WY",4,"Wyoming",567224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6046",2011,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6047",2011,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6048",2011,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6049",2012,"AL",3,"Alabama",4815564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6050",2012,"AK",4,"Alaska",730399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6051",2012,"AZ",4,"Arizona",6556629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6052",2012,"AR",3,"Arkansas",2952109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6053",2012,"CA",4,"California",37960782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6054",2012,"CO",4,"Colorado",5193721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6055",2012,"CT",1,"Connecticut",3594395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6056",2012,"DE",3,"Delaware",915188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6057",2012,"DC",3,"District of Columbia",634725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6058",2012,"FL",3,"Florida",19326230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6059",2012,"GA",3,"Georgia",9901496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6060",2012,"HI",4,"Hawaii",1394905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6061",2012,"ID",4,"Idaho",1595441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6062",2012,"IL",2,"Illinois",12884119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6063",2012,"IN",2,"Indiana",6537640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6064",2012,"IA",2,"Iowa",3076097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6065",2012,"KS",2,"Kansas",2885361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6066",2012,"KY",3,"Kentucky",4386381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6067",2012,"LA",3,"Louisiana",4600814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6068",2012,"ME",1,"Maine",1327691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6069",2012,"MD",3,"Maryland",5887072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6070",2012,"MA",1,"Massachusetts",6663158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6071",2012,"MI",2,"Michigan",9896930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6072",2012,"MN",2,"Minnesota",5376550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6073",2012,"MS",3,"Mississippi",2983767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6074",2012,"MO",2,"Missouri",6024081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6075",2012,"MT",4,"Montana",1003754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6076",2012,"NE",2,"Nebraska",1853323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6077",2012,"NV",4,"Nevada",2744566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6078",2012,"NH",1,"New Hampshire",1323962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6079",2012,"NJ",1,"New Jersey",8845483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6080",2012,"NM",4,"New Mexico",2087549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6081",2012,"NY",1,"New York",19574549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6082",2012,"NC",3,"North Carolina",9749123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6083",2012,"ND",2,"North Dakota",701116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6084",2012,"OH",2,"Ohio",11548369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6085",2012,"OK",3,"Oklahoma",3818600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6086",2012,"OR",4,"Oregon",3899118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6087",2012,"PA",1,"Pennsylvania",12766827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6088",2012,"RI",1,"Rhode Island",1054601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6089",2012,"SC",3,"South Carolina",4717112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6090",2012,"SD",2,"South Dakota",833496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6091",2012,"TN",3,"Tennessee",6451281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6092",2012,"TX",3,"Texas",26089620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6093",2012,"UT",4,"Utah",2853467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6094",2012,"VT",1,"Vermont",626063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6095",2012,"VA",3,"Virginia",8185229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6096",2012,"WA",4,"Washington",6892876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6097",2012,"WV",3,"West Virginia",1856764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6098",2012,"WI",2,"Wisconsin",5719855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6099",2012,"WY",4,"Wyoming",576270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6100",2012,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6101",2012,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6102",2012,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6103",2013,"AL",3,"Alabama",4830460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6104",2013,"AK",4,"Alaska",737045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6105",2013,"AZ",4,"Arizona",6634999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6106",2013,"AR",3,"Arkansas",2959549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6107",2013,"CA",4,"California",38280824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6108",2013,"CO",4,"Colorado",5270482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6109",2013,"CT",1,"Connecticut",3594915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6110",2013,"DE",3,"Delaware",923638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6111",2013,"DC",3,"District of Columbia",650431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6112",2013,"FL",3,"Florida",19563166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6113",2013,"GA",3,"Georgia",9973326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"6114",2013,"HI",4,"Hawaii",1408453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
