"","YEAR","STATE","REGION","state_name","Population","ADDRACE","AIAN","API","ASIAN","BLACK","HISP","NHPI","NOTHISP","TOTHCAT","TOTRACE","TWORACE","UNKHISP","UNKRACE","WHITE"
"1506",2005,"WA",4,"Washington",6258988,0,690,0,521,3424,1730,0,0,0,17382,62,0,8,10947
"1507",2005,"WV",3,"West Virginia",1804128,0,21,0,1,707,17,0,0,0,5312,25,0,0,4541
"1508",2005,"WI",2,"Wisconsin",5542096,49,632,0,0,10021,0,185,0,0,22720,0,0,39,11434
"1509",2005,"WY",4,"Wyoming",506002,0,111,0,6,94,253,2,0,0,2047,0,0,0,1581
"1510",2005,"ST",7,"State prison total",NA,9355,15629,0,6499,574063,197712,3400,0,0,1339397,87,0,2054,530229
"1511",2005,"US",5,"US prison total (state+federal)",NA,9355,18878,0,9586,649519,197712,3400,0,0,1527015,87,0,2054,636055
"1512",2005,"FE",6,"Federal BOP",NA,0,3249,0,3087,75456,0,0,0,0,187618,0,0,0,105826
"1513",2006,"AL",3,"Alabama",4594911,0,3,0,3,16682,0,0,0,0,28241,0,0,43,11510
"1514",2006,"AK",4,"Alaska",675322,0,1827,0,129,514,112,0,0,0,5069,0,0,21,2466
"1515",2006,"AZ",4,"Arizona",6190987,394,1807,0,93,4737,13523,0,0,0,35795,0,0,21,15220
"1516",2006,"AR",3,"Arkansas",2814910,0,16,0,28,6210,308,0,0,0,13729,0,0,32,7135
"1517",2006,"CA",4,"California",35947461,6034,1623,0,1381,49654,65978,305,0,0,172528,0,0,0,47553
"1518",2006,"CO",4,"Colorado",4747872,0,453,0,231,4391,6853,0,0,0,22481,0,0,0,10553
"1519",2006,"CT",1,"Connecticut",3484531,9,39,0,95,8727,5498,0,0,0,20566,0,0,9,6207
"1520",2006,"DE",3,"Delaware",853301,0,1,0,4,4308,396,0,0,0,7186,0,0,2,2475
"1521",2006,"DC",3,"District of Columbia",583841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1522",2006,"FL",3,"Florida",18076361,219,119,0,0,45396,2792,0,0,0,90411,0,0,4,41881
"1523",2006,"GA",3,"Georgia",9323575,0,622,0,47,30530,1385,0,0,0,52792,0,0,237,19971
"1524",2006,"HI",4,"Hawaii",1269228,54,34,0,1238,258,191,2745,0,0,5967,0,0,97,1350
"1525",2006,"ID",4,"Idaho",1463631,32,277,0,37,150,1115,0,0,0,7124,0,0,112,5401
"1526",2006,"IL",2,"Illinois",12714588,0,81,0,152,27183,5041,0,0,0,45352,0,0,8,12897
"1527",2006,"IN",2,"Indiana",6300341,43,49,0,0,9949,999,0,0,0,26091,15,0,130,14906
"1528",2006,"IA",2,"Iowa",2965203,0,141,0,88,2310,582,0,0,0,8838,0,0,29,6700
"1529",2006,"KS",2,"Kansas",2754018,0,127,0,77,2884,822,9,0,0,8816,0,0,26,4880
"1530",2006,"KY",3,"Kentucky",4216783,35,9,0,18,5902,251,0,0,0,20058,0,0,19,13824
"1531",2006,"LA",3,"Louisiana",4237693,6,9,0,26,25866,31,24,0,0,36376,0,0,0,10414
"1532",2006,"ME",1,"Maine",1313479,22,44,0,11,126,34,0,0,0,2120,0,0,12,1870
"1533",2006,"MD",3,"Maryland",5605552,0,9,0,38,17391,0,0,0,0,22945,0,0,54,5453
"1534",2006,"MA",1,"Massachusetts",6466069,0,61,0,119,2961,2833,2,0,0,11032,0,0,79,4977
"1535",2006,"MI",2,"Michigan",10082414,148,399,0,132,26802,798,0,0,0,51577,0,0,1,23297
"1536",2006,"MN",2,"Minnesota",5147857,0,735,0,224,2894,629,0,0,0,9108,0,0,3,4623
"1537",2006,"MS",3,"Mississippi",2896691,0,24,0,33,14367,135,0,0,0,21068,0,0,13,6496
"1538",2006,"MO",2,"Missouri",5857974,0,108,0,41,12137,500,0,0,0,30161,0,0,63,17312
"1539",2006,"MT",4,"Montana",946059,22,687,0,7,81,125,0,0,0,3547,0,0,8,2617
"1540",2006,"NE",2,"Nebraska",1759327,6,219,0,32,1095,532,0,0,0,4407,0,0,1,2522
"1541",2006,"NV",4,"Nevada",2491122,80,201,0,262,3489,2175,0,0,0,12839,0,0,34,6598
"1542",2006,"NH",1,"New Hampshire",1311184,0,16,0,0,165,0,0,0,0,2805,0,0,217,2407
"1543",2006,"NJ",1,"New Jersey",8619354,9,8,0,113,16805,4851,0,0,0,27371,0,0,0,5585
"1544",2006,"NM",4,"New Mexico",1940631,0,451,0,18,589,3947,3,0,0,6639,0,0,13,1618
"1545",2006,"NY",1,"New York",19353588,373,315,0,314,32362,16706,0,0,0,63304,0,0,275,12959
"1546",2006,"NC",3,"North Carolina",8853849,1355,739,0,99,21728,0,0,0,0,37460,0,0,408,13131
"1547",2006,"ND",2,"North Dakota",636019,0,298,0,4,74,77,0,0,0,1389,0,0,0,936
"1548",2006,"OH",2,"Ohio",11490596,0,49,0,49,23364,1087,0,0,0,49166,0,0,183,24434
"1549",2006,"OK",3,"Oklahoma",3571612,41,2132,0,62,7101,1424,7,0,0,24288,0,0,3,13518
"1550",2006,"OR",4,"Oregon",3675743,0,287,0,172,1389,1452,0,0,0,13764,0,0,4,10460
"1551",2006,"PA",1,"Pennsylvania",12466485,68,67,0,185,22291,4940,0,0,0,44397,0,0,0,16846
"1552",2006,"RI",1,"Rhode Island",1064193,16,21,0,43,1135,826,9,0,0,3996,0,0,3,1952
"1553",2006,"SC",3,"South Carolina",4334146,102,48,0,17,15491,292,0,0,0,23616,0,0,0,7666
"1554",2006,"SD",2,"South Dakota",786973,9,921,0,11,175,98,0,0,0,3359,0,0,1,2153
"1555",2006,"TN",3,"Tennessee",6090290,0,51,0,44,12259,413,0,0,0,25745,0,0,0,12978
"1556",2006,"TX",3,"Texas",23356591,884,0,0,0,64417,51797,0,0,0,172116,0,0,0,55018
"1557",2006,"UT",4,"Utah",2582234,0,293,0,85,476,1118,101,0,0,6431,0,0,22,4336
"1558",2006,"VT",1,"Vermont",619916,0,14,0,12,214,9,0,0,0,2215,0,0,82,1893
"1559",2006,"VA",3,"Virginia",7633859,13,15,0,139,22957,572,0,0,0,36767,0,0,1,13070
"1560",2006,"WA",4,"Washington",6371097,0,686,0,527,3431,1787,0,0,0,17561,65,0,11,11054
"1561",2006,"WV",3,"West Virginia",1808136,0,12,0,5,800,22,7,0,0,5733,24,0,0,4863
"1562",2006,"WI",2,"Wisconsin",5571510,39,686,0,0,10625,0,202,0,0,23431,0,0,40,11839
"1563",2006,"WY",4,"Wyoming",512664,0,114,0,9,101,270,4,0,0,2114,0,0,0,1616
"1564",2006,"ST",7,"State prison total",NA,10013,16947,0,6454,584943,205326,3418,0,0,1369891,104,0,2321,541440
"1565",2006,"US",5,"US prison total (state+federal)",NA,10013,20301,0,9662,662702,205326,3418,0,0,1562937,104,0,2321,650165
"1566",2006,"FE",6,"Federal BOP",NA,0,3354,0,3208,77759,0,0,0,0,193046,0,0,0,108725
"1567",2007,"AL",3,"Alabama",4634063,39,2,0,3,17573,0,0,0,0,29412,0,0,0,11795
"1568",2007,"AK",4,"Alaska",679893,0,1797,0,136,531,111,0,0,0,5167,0,0,22,2570
"1569",2007,"AZ",4,"Arizona",6360238,443,2005,0,103,4973,14673,0,0,0,37746,0,0,38,15511
"1570",2007,"AR",3,"Arkansas",2841595,0,20,0,33,6481,402,0,0,0,14314,0,0,10,7368
"1571",2007,"CA",4,"California",36185908,6216,1632,0,1399,50301,67742,321,0,0,174282,0,0,0,46671
"1572",2007,"CO",4,"Colorado",4837229,0,507,0,239,4470,7143,0,0,0,22841,0,0,0,10482
"1573",2007,"CT",1,"Connecticut",3488084,0,43,0,91,8944,5563,0,0,0,20924,0,0,0,6283
"1574",2007,"DE",3,"Delaware",865314,0,3,0,9,4334,390,0,0,0,7257,0,0,1,2520
"1575",2007,"DC",3,"District of Columbia",585916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1576",2007,"FL",3,"Florida",18262096,152,117,0,8,48542,10237,0,0,0,98219,0,0,0,39163
"1577",2007,"GA",3,"Georgia",9526642,0,62,0,53,33141,0,0,0,0,54256,0,0,241,20759
"1578",2007,"HI",4,"Hawaii",1269796,53,40,0,1232,247,211,2723,0,0,5978,0,0,137,1335
"1579",2007,"ID",4,"Idaho",1498390,37,262,0,34,151,1175,0,0,0,7319,0,0,167,5493
"1580",2007,"IL",2,"Illinois",12775864,0,72,0,131,26787,5391,0,0,0,45215,0,0,8,12826
"1581",2007,"IN",2,"Indiana",6344771,0,45,0,12,9252,958,19,0,0,23427,0,0,40,13084
"1582",2007,"IA",2,"Iowa",2979867,0,143,0,67,2179,538,0,0,0,8732,0,0,21,5784
"1583",2007,"KS",2,"Kansas",2773740,0,132,0,66,2869,841,0,0,0,8696,0,0,35,4753
"1584",2007,"KY",3,"Kentucky",4254513,0,16,0,34,6638,253,0,0,0,22457,47,0,0,15469
"1585",2007,"LA",3,"Louisiana",4373448,4,11,0,20,26316,31,21,0,0,37540,0,0,0,11137
"1586",2007,"ME",1,"Maine",1315749,0,43,0,6,127,0,1,0,0,2148,0,0,75,1896
"1587",2007,"MD",3,"Maryland",5627211,0,10,0,35,17174,0,0,0,0,23433,0,0,849,5365
"1588",2007,"MA",1,"Massachusetts",6499672,0,72,0,124,3199,3039,1,0,0,11436,0,0,38,4963
"1589",2007,"MI",2,"Michigan",10051145,168,391,0,123,26086,710,0,0,0,50233,0,0,0,22755
"1590",2007,"MN",2,"Minnesota",5191267,0,773,0,224,3098,665,0,0,0,9468,0,0,0,4708
"1591",2007,"MS",3,"Mississippi",2920312,0,21,0,39,15300,173,0,0,0,22430,0,0,19,6878
"1592",2007,"MO",2,"Missouri",5905750,0,109,0,62,12052,502,0,0,0,29877,0,0,15,17137
"1593",2007,"MT",4,"Montana",957123,0,679,0,7,88,140,0,0,0,3431,11,0,13,2493
"1594",2007,"NE",2,"Nebraska",1768745,7,215,0,30,1149,554,1,0,0,4495,0,0,0,2539
"1595",2007,"NV",4,"Nevada",2564816,83,210,0,273,3641,2270,0,0,0,13398,0,0,35,6886
"1596",2007,"NH",1,"New Hampshire",1316496,0,12,0,19,177,0,0,0,0,2943,0,0,235,2500
"1597",2007,"NJ",1,"New Jersey",8630810,8,10,0,123,16468,4910,0,0,0,26827,0,0,0,5308
"1598",2007,"NM",4,"New Mexico",1966357,0,473,0,18,564,3804,4,0,0,6466,0,0,12,1591
"1599",2007,"NY",1,"New York",19419540,315,284,0,324,32086,16303,0,0,0,62602,0,0,256,13034
"1600",2007,"NC",3,"North Carolina",9047856,1445,759,0,104,21901,0,0,0,0,37989,0,0,506,13274
"1601",2007,"ND",2,"North Dakota",637534,0,322,0,0,85,82,0,0,0,1414,0,0,0,925
"1602",2007,"OH",2,"Ohio",11518989,0,57,0,78,24117,1153,0,0,0,50731,0,0,180,25146
"1603",2007,"OK",3,"Oklahoma",3608759,40,2174,0,65,7437,1614,9,0,0,24603,0,0,4,13260
"1604",2007,"OR",4,"Oregon",3730833,2,292,0,171,1354,1576,0,0,0,13948,0,0,0,10553
"1605",2007,"PA",1,"Pennsylvania",12517701,73,59,0,177,23010,5095,0,0,0,45969,0,0,0,17555
"1606",2007,"RI",1,"Rhode Island",1059706,11,24,0,40,1119,834,0,0,0,4018,0,0,1,1989
"1607",2007,"SC",3,"South Carolina",4417059,112,53,0,19,15808,351,0,0,0,24239,0,0,0,7896
"1608",2007,"SD",2,"South Dakota",795521,1,909,0,11,184,104,0,0,0,3311,0,0,0,2102
"1609",2007,"TN",3,"Tennessee",6172788,0,52,0,45,12559,463,0,0,0,26267,0,0,0,13148
"1610",2007,"TX",3,"Texas",23824518,493,75,0,273,63776,52482,0,0,0,171790,0,0,16,54675
"1611",2007,"UT",4,"Utah",2662908,0,302,0,81,456,1230,108,0,0,6509,0,0,31,4301
"1612",2007,"VT",1,"Vermont",620438,0,15,0,11,213,0,0,0,0,2145,0,0,65,1841
"1613",2007,"VA",3,"Virginia",7705466,13,10,0,147,23502,587,0,0,0,37984,0,0,1,13724
"1614",2007,"WA",4,"Washington",6464167,0,754,0,591,3522,1829,0,0,0,17772,55,0,9,11012
"1615",2007,"WV",3,"West Virginia",1812295,0,14,0,10,830,69,53,0,0,6056,66,0,0,5014
"1616",2007,"WI",2,"Wisconsin",5601508,30,727,0,0,10672,0,209,0,0,23743,0,0,55,12050
"1617",2007,"WY",4,"Wyoming",523226,0,115,0,10,98,256,3,0,0,2084,0,0,0,1602
"1618",2007,"ST",7,"State prison total",NA,9745,16924,0,6910,595581,216454,3473,0,0,1393541,179,0,3135,541123
"1619",2007,"US",5,"US prison total (state+federal)",NA,9745,20434,0,10264,675769,216454,3473,0,0,1593159,179,0,3135,653689
"1620",2007,"FE",6,"Federal BOP",NA,0,3510,0,3354,80188,0,0,0,0,199618,0,0,0,112566
"1621",2008,"AL",3,"Alabama",4673889,0,2,0,3,18340,0,0,0,0,30508,0,0,37,12126
"1622",2008,"AK",4,"Alaska",685532,0,1790,0,149,500,128,0,0,0,5014,0,0,19,2428
"1623",2008,"AZ",4,"Arizona",6499207,437,2054,0,120,5224,15855,0,0,0,39502,0,0,79,15733
"1624",2008,"AR",3,"Arkansas",2867099,7,27,0,35,6663,409,0,0,0,14716,0,0,10,7565
"1625",2008,"CA",4,"California",36538008,6382,1565,0,926,50500,68137,783,0,0,173670,0,0,0,45377
"1626",2008,"CO",4,"Colorado",4928676,0,604,0,239,4559,7297,0,0,0,23144,0,0,0,10445
"1627",2008,"CT",1,"Connecticut",3502664,0,41,0,75,8896,5463,0,0,0,20661,0,0,0,6186
"1628",2008,"DE",3,"Delaware",876794,0,0,0,9,4309,346,0,0,0,7057,0,0,1,2392
"1629",2008,"DC",3,"District of Columbia",589929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1630",2008,"FL",3,"Florida",18410241,221,109,0,12,45157,3264,0,0,0,90720,0,0,6,41951
"1631",2008,"GA",3,"Georgia",9690277,0,70,0,66,32665,0,0,0,0,52714,0,0,241,19672
"1632",2008,"HI",4,"Hawaii",1280001,78,37,0,1212,246,200,2682,0,0,5955,0,0,132,1368
"1633",2008,"ID",4,"Idaho",1526295,43,267,0,34,171,1226,0,0,0,7290,0,0,109,5440
"1634",2008,"IL",2,"Illinois",12836402,0,68,0,138,26751,5627,0,0,0,45474,0,0,12,12878
"1635",2008,"IN",2,"Indiana",6386601,0,54,0,39,10865,1185,6,0,0,28322,13,0,108,16052
"1636",2008,"IA",2,"Iowa",2994658,9,154,0,70,2219,580,0,0,0,8766,0,0,2,5741
"1637",2008,"KS",2,"Kansas",2795257,0,112,0,68,2802,843,0,0,0,8539,0,0,24,4690
"1638",2008,"KY",3,"Kentucky",4287259,0,17,0,31,6351,275,0,0,0,21706,83,0,0,14949
"1639",2008,"LA",3,"Louisiana",4448806,7,9,0,23,26990,41,32,0,0,38381,0,0,0,11279
"1640",2008,"ME",1,"Maine",1318133,0,41,0,8,117,51,0,0,0,2195,0,0,51,1927
"1641",2008,"MD",3,"Maryland",5650870,0,9,0,32,17324,0,0,0,0,23324,0,0,484,5475
"1642",2008,"MA",1,"Massachusetts",6544089,61,73,0,143,3177,3071,1,0,0,11408,0,0,0,4882
"1643",2008,"MI",2,"Michigan",9999456,92,401,0,145,26719,0,0,0,0,50925,0,0,0,23568
"1644",2008,"MN",2,"Minnesota",5230247,0,757,0,233,3242,666,0,0,0,9406,0,0,0,4508
"1645",2008,"MS",3,"Mississippi",2939234,0,25,0,29,15539,192,0,0,0,22754,0,0,15,6954
"1646",2008,"MO",2,"Missouri",5951844,0,98,0,45,12162,544,0,0,0,30186,0,0,15,17322
"1647",2008,"MT",4,"Montana",967717,1,712,0,11,103,161,0,0,0,3579,25,0,10,2556
"1648",2008,"NE",2,"Nebraska",1780143,12,208,0,33,1199,556,0,0,0,4520,0,0,0,2512
"1649",2008,"NV",4,"Nevada",2612460,85,13,0,265,3664,2464,0,0,0,12743,210,0,41,6001
"1650",2008,"NH",1,"New Hampshire",1320981,0,12,0,14,170,0,0,0,0,2904,0,0,227,2481
"1651",2008,"NJ",1,"New Jersey",8657319,4,10,0,128,15910,4681,0,0,0,25953,0,0,0,5220
"1652",2008,"NM",4,"New Mexico",1984179,0,504,0,13,533,3744,5,0,0,6322,0,0,19,1504
"1653",2008,"NY",1,"New York",19464482,302,306,0,325,31088,15333,0,0,0,60379,0,0,198,12827
"1654",2008,"NC",3,"North Carolina",9230086,1612,789,0,117,22607,0,0,0,0,39482,0,0,490,13867
"1655",2008,"ND",2,"North Dakota",640525,0,324,0,4,86,83,0,0,0,1452,0,0,0,955
"1656",2008,"OH",2,"Ohio",11526691,0,58,0,81,24735,1219,0,0,0,51686,0,0,174,25419
"1657",2008,"OK",3,"Oklahoma",3640241,37,2231,0,62,7645,1661,6,0,0,24660,0,0,13,13005
"1658",2008,"OR",4,"Oregon",3780596,9,331,0,178,1376,1761,0,0,0,14167,0,0,2,10519
"1659",2008,"PA",1,"Pennsylvania",12562536,105,58,0,164,24353,5487,0,0,0,49307,0,0,0,19140
"1660",2008,"RI",1,"Rhode Island",1058368,15,20,0,43,1151,847,0,0,0,4045,0,0,1,1968
"1661",2008,"SC",3,"South Carolina",4497746,117,44,0,22,15886,374,2,0,0,24326,0,0,0,7881
"1662",2008,"SD",2,"South Dakota",803047,2,937,0,15,210,109,0,0,0,3342,0,0,0,2069
"1663",2008,"TN",3,"Tennessee",6239542,0,52,0,44,12929,563,0,0,0,27228,0,0,0,13640
"1664",2008,"TX",3,"Texas",24290611,422,91,0,322,64366,53393,0,0,0,172506,0,0,18,53894
"1665",2008,"UT",4,"Utah",2724685,0,287,0,77,445,1273,114,0,0,6546,0,0,35,4315
"1666",2008,"VT",1,"Vermont",620967,0,18,0,14,192,0,0,0,0,2116,0,0,60,1832
"1667",2008,"VA",3,"Virginia",7780691,9,8,0,133,23698,613,0,0,0,38216,0,0,1,13754
"1668",2008,"WA",4,"Washington",6566085,0,770,0,599,3395,1855,0,0,0,17926,73,0,19,11215
"1669",2008,"WV",3,"West Virginia",1816352,0,16,0,5,813,39,0,0,0,6059,34,0,0,5152
"1670",2008,"WI",2,"Wisconsin",5627257,0,718,0,0,10400,0,207,0,0,23380,0,0,100,11955
"1671",2008,"WY",4,"Wyoming",532626,0,100,0,8,107,241,6,0,0,2084,0,0,0,1622
"1672",2008,"ST",7,"State prison total",NA,10069,17001,0,6561,598549,211857,3844,0,0,1397265,438,0,2753,546211
"1673",2008,"US",5,"US prison total (state+federal)",NA,10069,20495,0,9915,678273,211857,3844,0,0,1598545,438,0,2753,660919
"1674",2008,"FE",6,"Federal BOP",NA,0,3494,0,3354,79724,0,0,0,0,201280,0,0,0,114708
"1675",2009,"AL",3,"Alabama",4707496,0,2,0,3,19037,0,0,0,0,31874,0,0,33,12799
"1676",2009,"AK",4,"Alaska",694690,0,1866,0,166,550,128,0,0,0,5285,0,0,35,2540
"1677",2009,"AZ",4,"Arizona",6587653,450,2105,0,131,5356,16741,0,0,0,40544,0,0,35,15726
"1678",2009,"AR",3,"Arkansas",2887331,7,28,0,39,6932,440,0,0,0,15208,0,0,11,7751
"1679",2009,"CA",4,"California",36887615,6519,1555,0,952,49680,67808,755,0,0,171275,0,0,0,44006
"1680",2009,"CO",4,"Colorado",5015155,0,616,0,247,4503,7415,0,0,0,22795,0,0,0,10014
"1681",2009,"CT",1,"Connecticut",3514826,0,36,0,78,8312,5165,0,0,0,19716,0,0,0,6125
"1682",2009,"DE",3,"Delaware",884124,0,1,0,9,3985,310,0,0,0,6775,0,0,4,2466
"1683",2009,"DC",3,"District of Columbia",599975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1684",2009,"FL",3,"Florida",18509936,270,125,0,20,51447,3751,0,0,0,103915,0,0,9,48293
"1685",2009,"GA",3,"Georgia",9813588,0,34,0,100,33419,0,0,0,0,53374,0,0,1851,17972
"1686",2009,"HI",4,"Hawaii",1288285,157,32,0,1147,272,189,2636,0,0,5891,0,0,134,1324
"1687",2009,"ID",4,"Idaho",1544465,48,285,0,34,183,1268,0,0,0,7400,0,0,112,5470
"1688",2009,"IL",2,"Illinois",12893278,0,78,0,165,26299,5825,0,0,0,45161,0,0,13,12781
"1689",2009,"IN",2,"Indiana",6417276,0,50,0,42,10791,1275,5,0,0,28808,21,0,101,16523
"1690",2009,"IA",2,"Iowa",3008331,0,169,0,72,2225,578,0,0,0,8813,0,0,2,5767
"1691",2009,"KS",2,"Kansas",2817430,0,132,0,71,2856,838,0,0,0,8641,0,0,19,4725
"1692",2009,"KY",3,"Kentucky",4312268,0,18,0,24,6089,272,0,0,0,21638,101,0,0,15134
"1693",2009,"LA",3,"Louisiana",4489490,4,15,0,25,27704,43,47,0,0,39780,0,0,0,11942
"1694",2009,"ME",1,"Maine",1315889,0,41,0,9,110,45,0,0,0,2206,5,0,62,1934
"1695",2009,"MD",3,"Maryland",5688399,0,7,0,29,16587,0,0,0,0,22255,0,0,119,5513
"1696",2009,"MA",1,"Massachusetts",6592205,67,69,0,149,3182,3006,0,0,0,11316,0,0,0,4843
"1697",2009,"MI",2,"Michigan",9955260,140,371,0,121,24198,0,0,0,0,45478,0,0,0,20648
"1698",2009,"MN",2,"Minnesota",5262824,0,841,0,248,3531,712,0,0,0,9986,0,0,0,4654
"1699",2009,"MS",3,"Mississippi",2949943,0,23,0,24,14432,168,0,0,0,21482,0,0,5,6830
"1700",2009,"MO",2,"Missouri",5982234,9,99,0,55,12273,526,0,0,0,30563,0,0,47,17563
"1701",2009,"MT",4,"Montana",974163,12,700,0,5,93,147,0,0,0,3605,54,0,2,2592
"1702",2009,"NE",2,"Nebraska",1794852,18,203,0,31,1179,553,2,0,0,4474,0,0,0,2488
"1703",2009,"NV",4,"Nevada",2638588,0,21,0,290,3567,2512,93,0,0,12482,36,0,204,5759
"1704",2009,"NH",1,"New Hampshire",1322181,0,0,0,9,170,151,0,0,0,2731,0,0,133,2277
"1705",2009,"NJ",1,"New Jersey",8693723,1,9,0,138,15567,4520,0,0,0,25382,0,0,1,5146
"1706",2009,"NM",4,"New Mexico",2007315,0,530,0,13,536,3716,7,0,0,6374,0,0,48,1524
"1707",2009,"NY",1,"New York",19522612,317,322,0,307,29906,14656,0,0,0,58687,0,0,323,12856
"1708",2009,"NC",3,"North Carolina",9357107,0,812,0,121,22706,2228,16,0,0,39853,0,0,112,13858
"1709",2009,"ND",2,"North Dakota",645903,0,339,0,2,98,84,0,0,0,1486,0,0,0,963
"1710",2009,"OH",2,"Ohio",11531860,0,52,0,80,24600,1241,0,0,0,51606,0,0,179,25454
"1711",2009,"OK",3,"Oklahoma",3685640,46,2213,0,58,7667,1659,12,0,0,24803,0,0,0,13148
"1712",2009,"OR",4,"Oregon",3823058,0,354,0,199,1402,1892,0,0,0,14403,0,0,1,10555
"1713",2009,"PA",1,"Pennsylvania",12602112,137,56,0,146,25441,5682,0,0,0,51429,0,0,0,19967
"1714",2009,"RI",1,"Rhode Island",1057451,17,19,0,47,1062,772,0,0,0,3674,0,0,2,1755
"1715",2009,"SC",3,"South Carolina",4554258,117,44,0,22,15886,374,1,0,0,24325,0,0,0,7881
"1716",2009,"SD",2,"South Dakota",810814,0,992,0,11,211,110,0,0,0,3434,0,0,0,2110
"1717",2009,"TN",3,"Tennessee",6291220,0,48,0,57,12976,563,0,0,0,26965,0,0,0,13321
"1718",2009,"TX",3,"Texas",24770651,391,89,0,369,62631,54586,0,0,0,171249,0,0,0,53183
"1719",2009,"UT",4,"Utah",2780871,0,303,0,75,464,1269,115,0,0,6533,0,0,35,4272
"1720",2009,"VT",1,"Vermont",621436,0,18,0,12,219,0,0,0,0,2220,0,0,65,1906
"1721",2009,"VA",3,"Virginia",7862480,16,20,0,120,23607,795,0,0,0,38081,0,0,1,13522
"1722",2009,"WA",4,"Washington",6671597,0,771,0,597,3527,1624,0,0,0,18233,84,0,41,11589
"1723",2009,"WV",3,"West Virginia",1821290,0,13,0,2,837,36,0,0,0,6367,37,0,0,5442
"1724",2009,"WI",2,"Wisconsin",5650751,0,689,0,193,9931,2042,0,0,0,23153,0,0,70,10228
"1725",2009,"WY",4,"Wyoming",544391,0,96,0,8,87,249,2,0,0,2075,0,0,0,1633
"1726",2009,"ST",7,"State prison total",NA,8743,17311,0,6872,598323,217964,3691,0,0,1403803,338,0,3809,546772
"1727",2009,"US",5,"US prison total (state+federal)",NA,8743,21063,0,10496,679257,217964,3691,0,0,1611921,338,0,3809,666580
"1728",2009,"FE",6,"Federal BOP",NA,0,3752,0,3624,80934,0,0,0,0,208118,0,0,0,119808
"1729",2010,"AL",3,"Alabama",4729656,0,2,0,2,18460,0,0,0,0,31292,0,0,36,12792
"1730",2010,"AK",4,"Alaska",708862,0,2002,0,11,528,163,3,0,0,5601,0,0,33,2682
"1731",2010,"AZ",4,"Arizona",6676627,488,2100,0,143,5301,16615,0,0,0,40130,0,0,10,15473
"1732",2010,"AR",3,"Arkansas",2910236,9,31,0,50,7185,472,0,0,0,16204,0,0,3,8454
"1733",2010,"CA",4,"California",37266600,6300,1526,0,940,47775,66070,731,0,0,165062,0,0,0,41720
"1734",2010,"CO",4,"Colorado",5095309,0,584,0,241,4409,7528,0,0,0,22815,0,0,2,10051
"1735",2010,"CT",1,"Connecticut",3526937,0,33,0,79,8054,5137,0,0,0,19321,0,0,0,6018
"1736",2010,"DE",3,"Delaware",891464,0,1,0,6,3762,281,0,0,0,6378,0,0,3,2325
"1737",2010,"DC",3,"District of Columbia",610589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1738",2010,"FL",3,"Florida",18678049,303,117,0,13,50966,3827,0,0,0,104306,0,0,11,49069
"1739",2010,"GA",3,"Georgia",9908357,0,31,0,92,30729,0,0,0,0,49164,0,0,1694,16618
"1740",2010,"HI",4,"Hawaii",1300086,0,33,0,1125,250,192,2652,0,0,5912,155,0,154,1351
"1741",2010,"ID",4,"Idaho",1559796,53,311,0,33,181,1243,0,0,0,7431,0,0,140,5470
"1742",2010,"IL",2,"Illinois",12944410,0,87,0,161,27798,6341,0,0,0,48418,0,0,17,14014
"1743",2010,"IN",2,"Indiana",6445295,0,39,0,35,10280,1299,5,0,0,28028,36,0,134,16200
"1744",2010,"IA",2,"Iowa",3023081,0,168,0,87,2425,635,0,0,0,9455,0,0,1,6139
"1745",2010,"KS",2,"Kansas",2841121,0,150,0,72,2993,901,0,0,0,9051,0,0,23,4912
"1746",2010,"KY",3,"Kentucky",4339435,0,25,0,25,5438,250,0,0,0,20544,113,0,0,14693
"1747",2010,"LA",3,"Louisiana",4529426,3,11,0,32,27521,65,35,0,0,39445,0,0,0,11778
"1748",2010,"ME",1,"Maine",1312939,0,45,0,11,147,27,0,0,0,2154,8,0,54,1862
"1749",2010,"MD",3,"Maryland",5737274,0,7,0,32,16624,0,0,0,0,22645,0,0,81,5901
"1750",2010,"MA",1,"Massachusetts",6631280,82,77,0,142,3206,2941,1,0,0,11319,0,0,0,4870
"1751",2010,"MI",2,"Michigan",9931235,0,394,0,122,23798,432,0,0,0,44113,0,0,7,19360
"1752",2010,"MN",2,"Minnesota",5290447,0,838,0,240,3474,710,0,0,0,9796,0,0,3,4531
"1753",2010,"MS",3,"Mississippi",2960467,0,29,0,25,14029,160,0,0,0,21067,0,0,5,6819
"1754",2010,"MO",2,"Missouri",6011741,0,96,0,59,11969,525,0,0,0,30623,0,0,47,17927
"1755",2010,"MT",4,"Montana",980152,11,756,0,8,103,137,0,0,0,3716,71,0,5,2625
"1756",2010,"NE",2,"Nebraska",1811072,24,190,0,38,1205,561,0,0,0,4587,0,0,4,2565
"1757",2010,"NV",4,"Nevada",2654751,97,222,0,307,3611,2538,5,0,0,12652,0,0,21,5767
"1758",2010,"NH",1,"New Hampshire",1323531,11,8,0,12,171,149,0,0,0,2761,0,0,80,2330
