"","YEAR","STATEID","STATE","REGION","state_name","Population","CUSGT1M","CUSGT1F","CUSLT1M","CUSLT1F","CUSUNSM","CUSUNSF","CUSTOTM","CUSTOTF","CUSGT1T","CUSLT1T","CUSUNST","CUSTOTT","CNOPRIVM","CNOPRIVF","CWPRIVM","CWPRIVF","JURGT1M","JURGT1F","JURLT1M","JURLT1F","JURUNSM","JURUNSF","JURTOTM","JURTOTF","PVINM","PVINF","PVOTHM","PVOTHF","PVINCLM","PVINCLF","LFM","LFF","LFINCLM","LFINCLF","LFCROWDM","LFCROWDF","LFCRSTM","LFCRSTF","LFCRINCM","LFCRINCF","FEDM","FEDF","OTHSTM","OTHSTF","FACINCLM","FACINCLF","FACROWDM","FACROWDF","CUSLT18M","CUSLT18F","CUSCTZNM","CUSCTZNF"
"1342",2002,50,"VT",1,"Vermont",614753,755,81,127,10,347,41,1229,132,NA,NA,NA,NA,1229,132,1229,132,1240,81,144,10,347,41,1731,132,0,0,0,0,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,0,0,502,0,1,1,NA,NA,1,0,3,1
"1343",2002,51,"VA",3,"Virginia",7277452,27233,2135,0,0,NA,NA,27233,2135,NA,NA,NA,NA,27233,2135,28802,2135,32332,2641,0,0,NA,NA,32332,2641,1569,0,0,0,1,1,4518,506,1,1,NA,NA,NA,NA,NA,NA,0,0,80,3,1,1,NA,NA,41,1,NA,NA
"1344",2002,53,"WA",4,"Washington",6056348,14744,1223,108,32,136,20,14988,1275,NA,NA,NA,NA,14988,1275,14988,1275,14700,1222,108,32,NA,NA,14808,1254,0,0,0,0,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,7,1,74,6,1,1,NA,NA,54,2,1448,28
"1345",2002,54,"WV",3,"West Virginia",1799219,3316,239,NA,NA,16,4,3332,243,NA,NA,NA,NA,3332,243,3332,243,4161,343,NA,NA,21,19,4182,362,0,0,0,0,NA,NA,850,118,NA,NA,NA,NA,NA,NA,NA,NA,0,32,0,0,NA,NA,NA,NA,0,0,13,0
"1346",2002,55,"WI",2,"Wisconsin",5446571,16406,1309,17,3,446,22,16869,1334,NA,NA,NA,NA,16869,1334,20332,1334,20313,1331,17,3,427,22,20757,1356,7,0,3456,0,1,1,261,6,1,1,NA,NA,NA,NA,NA,NA,56,1,73,4,1,1,NA,NA,82,5,NA,NA
"1347",2002,56,"WY",4,"Wyoming",496930,1023,91,0,0,0,0,1023,91,NA,NA,NA,NA,1023,91,1474,167,1570,167,0,0,0,0,1570,167,82,12,369,64,1,1,58,0,1,1,NA,NA,NA,NA,NA,NA,0,0,40,0,1,1,NA,NA,11,0,45,0
"1348",2002,60,"ST",7,"State prison total",NA,1048814,70133,18651,4054,10897,1434,1078362,75620,NA,NA,NA,NA,1061329,74178,1129001,80144,1157718,79758,22612,5125,10500,1414,1190219,86397,61039,5838,6633,128,NA,NA,63686,5487,NA,NA,NA,NA,NA,NA,NA,NA,1537,107,3102,105,NA,NA,0,0,2927,111,53306,1498
"1349",2002,70,"US",5,"US prison total (state+federal)",NA,1161584,78336,20721,4601,24291,2392,1212138,85328,NA,NA,NA,NA,1195105,83886,1276453,90908,1291450,89066,26619,6071,25055,2394,1342513,97631,61039,5838,20309,1184,NA,NA,66938,5612,NA,NA,NA,NA,NA,NA,NA,NA,1537,107,3213,216,NA,NA,0,0,2927,111,84931,3746
"1350",2002,99,"FE",6,"Federal BOP",NA,112770,8203,2070,547,13394,958,133776,9708,NA,NA,NA,NA,133776,9708,147452,10764,133732,9308,4007,946,14555,980,152294,11234,0,0,13676,1056,1,2,3252,125,1,1,NA,NA,NA,NA,NA,NA,NA,NA,111,111,1,1,NA,NA,0,0,31625,2248
"1351",2003,1,"AL",3,"Alabama",4489876,23665,1625,542,84,0,0,24207,1709,NA,NA,NA,NA,24207,1709,25631,1983,25355,1917,555,86,0,0,25910,2003,0,0,1424,274,1,1,1340,0,2,2,NA,NA,NA,NA,NA,NA,150,0,269,0,1,1,NA,NA,50,0,73,0
"1352",2003,2,"AK",4,"Alaska",647671,1432,133,253,35,1090,143,2775,311,NA,NA,NA,NA,2775,311,4089,383,2456,173,462,69,1217,150,4135,392,608,72,706,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,18,2,1,0,1,1,NA,NA,18,0,15,1
"1353",2003,4,"AZ",4,"Arizona",5590820,25001,2414,1104,242,0,0,26105,2656,NA,NA,NA,NA,26105,2656,28428,2656,27308,2414,1206,242,0,0,28514,2656,1702,0,621,0,1,1,162,12,1,1,NA,NA,NA,NA,NA,NA,0,0,90,9,2,2,NA,NA,112,4,3605,65
"1354",2003,5,"AR",3,"Arkansas",2722804,11262,752,49,5,0,0,11311,757,NA,NA,NA,NA,11311,757,11311,757,12384,860,60,6,5,0,12449,866,0,0,0,0,1,1,886,130,1,1,NA,NA,NA,NA,NA,NA,0,0,36,1,2,2,NA,NA,27,1,0,0
"1355",2003,6,"CA",4,"California",35236589,149914,10097,0,0,1417,357,151331,10454,NA,NA,NA,NA,148257,10021,151331,10454,152385,10293,0,0,1446,363,153831,10656,3074,433,0,0,1,1,2415,0,1,1,NA,NA,NA,NA,NA,NA,567,28,0,0,1,1,NA,NA,147,0,18177,392
"1356",2003,8,"CO",4,"Colorado",4545766,14802,1635,0,0,0,0,14802,1635,NA,NA,NA,NA,14802,1635,17815,1635,17935,1736,0,0,0,0,17935,1736,3013,0,0,0,1,1,120,101,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,NA,45,5,906,18
"1357",2003,9,"CT",1,"Connecticut",3468319,11532,756,1835,267,3283,350,16650,1373,NA,NA,NA,NA,16650,1373,16650,1373,12760,827,2255,369,3283,352,18298,1548,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,0,1,1,NA,NA,280,20,865,69
"1358",2003,10,"DE",3,"Delaware",815525,3816,210,1362,176,961,105,6139,491,NA,NA,NA,NA,6139,491,6139,491,3899,223,1423,180,964,105,6286,508,0,0,0,0,2,2,0,0,2,2,NA,NA,NA,NA,NA,NA,0,0,22,4,2,2,NA,NA,28,0,184,22
"1359",2003,11,"DC",3,"District of Columbia",577844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360",2003,12,"FL",3,"Florida",16974177,74520,5065,6,3,0,0,74526,5068,NA,NA,NA,NA,71286,3978,74526,5068,76841,5162,6,3,0,0,76847,5165,3240,1090,0,0,1,1,34,14,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,285,13,4541,198
"1361",2003,13,"GA",3,"Georgia",8727810,44056,3144,7,1,0,0,44063,3145,NA,NA,NA,NA,39474,3145,44063,3145,44056,3144,7,1,0,0,44063,3145,4589,0,0,0,1,2,4949,0,1,2,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,63,2,1017,13
"1362",2003,15,"HI",4,"Hawaii",1231632,2254,304,501,78,749,135,3504,517,NA,NA,NA,NA,3504,517,4874,625,3733,434,648,115,762,136,5143,685,0,44,1370,64,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,49,2,12,3,1,1,NA,NA,1,0,75,7
"1363",2003,16,"ID",4,"Idaho",1363672,3781,510,0,0,0,0,3781,510,NA,NA,NA,NA,3781,510,5048,510,5146,591,0,0,0,0,5146,591,1267,0,0,0,1,1,143,96,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,2,2,NA,NA,2,0,278,0
"1364",2003,17,"IL",2,"Illinois",12599246,40718,2700,0,0,0,0,40718,2700,NA,NA,NA,NA,40718,2700,40718,2700,40718,2700,0,0,0,0,40718,2700,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,20,1,1,1,NA,NA,96,6,304,27
"1365",2003,18,"IN",2,"Indiana",6184552,18987,1644,1,0,56,5,19044,1649,NA,NA,NA,NA,19044,1649,19696,1649,21254,1753,1,0,56,5,21311,1758,0,0,652,0,1,1,1615,109,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,24,0,277,2
"1366",2003,19,"IA",2,"Iowa",2934585,7830,716,0,0,0,0,7830,716,NA,NA,NA,NA,7830,716,7830,716,7830,716,0,0,0,0,7830,716,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,15,3,NA,NA
"1367",2003,20,"KS",2,"Kansas",2720361,8508,660,0,0,0,0,8508,660,NA,NA,NA,NA,8508,660,8508,660,8503,629,0,0,0,0,8503,629,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,75,3,1,1,NA,NA,7,0,214,3
"1368",2003,21,"KY",3,"Kentucky",4117691,9212,679,92,28,8,1,9312,708,NA,NA,NA,NA,9312,708,10813,847,14859,1331,352,80,0,0,15211,1411,1501,139,0,0,1,1,3483,486,1,1,NA,NA,NA,NA,NA,NA,0,0,21,1,1,1,NA,NA,0,0,NA,NA
"1369",2003,22,"LA",3,"Louisiana",4473198,18469,1029,0,0,0,0,18469,1029,NA,NA,NA,NA,15551,1029,18469,1029,33642,2405,0,0,0,0,33642,2405,2918,0,0,0,1,1,15173,1376,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,12,0,114,9
"1370",2003,23,"ME",1,"Maine",1302365,1775,107,56,6,0,0,1831,113,NA,NA,NA,NA,1831,113,1853,121,1833,118,56,6,0,0,1889,124,22,8,0,0,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,30,0,14,4,1,1,NA,NA,0,0,8,1
"1371",2003,24,"MD",3,"Maryland",5491971,21714,1162,497,56,206,11,22417,1229,NA,NA,NA,NA,22417,1229,22539,1229,22039,1191,504,57,0,0,22543,1248,122,0,0,0,1,NA,234,0,1,NA,NA,NA,NA,NA,NA,NA,11,0,35,2,1,1,NA,NA,63,1,482,26
"1372",2003,25,"MA",1,"Massachusetts",6455028,8077,384,7,154,1046,160,9130,698,NA,NA,NA,NA,9130,698,9130,698,8421,393,7,155,1096,160,9524,708,NA,NA,NA,NA,NA,NA,348,13,1,1,NA,NA,NA,NA,NA,NA,6,0,69,3,1,1,NA,NA,4,1,NA,NA
"1373",2003,26,"MI",2,"Michigan",10072219,46680,2198,0,0,0,0,46680,2198,NA,NA,NA,NA,46680,2198,47160,2198,47160,2198,0,0,0,0,47160,2198,480,0,0,0,1,1,42,0,2,2,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,104,3,585,11
"1374",2003,27,"MN",2,"Minnesota",5050393,7138,386,0,0,44,1,7182,387,NA,NA,NA,NA,7041,351,7182,387,7430,435,0,0,0,0,7430,435,141,36,0,0,1,1,319,44,1,1,NA,NA,NA,NA,NA,NA,20,0,103,10,1,1,NA,NA,18,2,216,8
"1375",2003,28,"MS",3,"Mississippi",2866386,10429,1527,0,0,0,0,10775,1625,NA,NA,NA,NA,10775,1625,14238,1625,17892,1677,0,0,0,0,18834,1755,3463,0,0,0,1,1,4596,128,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,2,2,NA,NA,80,2,NA,NA
"1376",2003,29,"MO",2,"Missouri",5713051,27628,2208,25,3,0,0,27653,2211,NA,NA,NA,NA,27653,2211,27653,2211,28039,2236,25,3,0,0,28064,2239,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,409,28,51,4,1,1,NA,NA,34,1,363,21
"1377",2003,30,"MT",4,"Montana",916620,1725,269,0,0,0,0,1725,269,NA,NA,NA,NA,1725,269,2649,404,3201,419,0,0,0,0,3201,419,924,135,0,0,1,1,552,15,1,1,NA,NA,NA,NA,NA,NA,0,0,29,1,2,2,NA,NA,1,0,10,0
"1378",2003,31,"NE",2,"Nebraska",1733099,3578,295,45,14,112,29,3735,338,NA,NA,NA,NA,3735,338,3735,338,3669,307,48,16,0,0,3717,323,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,23,4,1,1,NA,NA,13,0,154,2
"1379",2003,32,"NV",4,"Nevada",2236378,9747,753,79,0,5,0,9831,753,NA,NA,NA,NA,9831,753,9831,753,9663,880,0,0,0,0,9663,880,0,0,0,0,1,1,141,49,1,1,NA,NA,NA,NA,NA,NA,20,0,178,6,1,1,NA,NA,16,1,1064,27
"1380",2003,33,"NH",1,"New Hampshire",1282146,2288,114,4,8,2,11,2294,133,NA,NA,NA,NA,2294,133,2294,133,2317,117,0,0,0,0,2317,117,0,0,0,0,NA,NA,5,2,1,1,NA,NA,NA,NA,NA,NA,1,0,76,7,1,1,NA,NA,2,0,34,6
"1381",2003,34,"NJ",1,"New Jersey",8585567,21903,1179,0,0,0,0,21903,1179,NA,NA,NA,NA,21903,1179,24374,1344,25729,1517,0,0,0,0,25729,1517,2471,165,0,0,1,1,1367,175,1,1,NA,NA,NA,NA,NA,NA,3,0,59,2,1,1,NA,NA,11,0,NA,NA
"1382",2003,35,"NM",4,"New Mexico",1868121,3308,2,132,0,30,0,3470,2,NA,NA,NA,NA,3470,2,5647,576,5401,533,216,28,30,15,5647,576,2177,574,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,5,0,63,0
"1383",2003,36,"NY",1,"New York",19235015,62284,2913,155,36,0,0,62439,2949,NA,NA,NA,NA,62439,2949,62439,2949,62284,2914,0,0,0,0,62284,2914,0,0,0,0,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,NA,217,14,8129,241
"1384",2003,37,"NC",3,"North Carolina",8399815,27784,1610,3520,646,276,38,31580,2294,NA,NA,NA,NA,31488,2171,31580,2294,27784,1610,3520,646,0,0,31304,2256,92,123,0,0,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,NA,173,5,680,15
"1385",2003,38,"ND",2,"North Dakota",631680,916,92,87,5,0,0,1003,97,NA,NA,NA,NA,1003,97,1003,97,1039,108,87,5,0,0,1126,113,0,0,0,0,NA,NA,44,0,1,NA,NA,NA,NA,NA,NA,NA,5,0,14,1,1,1,NA,NA,2,0,8,1
"1386",2003,39,"OH",2,"Ohio",11450398,39593,2856,0,0,0,0,39593,2856,NA,NA,NA,NA,39593,2856,41494,2856,41881,2897,0,0,0,0,41881,2897,1901,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,14,0,14,1,1,1,NA,NA,67,1,435,22
"1387",2003,40,"OK",3,"Oklahoma",3495502,14190,2167,270,39,0,0,14460,2206,NA,NA,NA,NA,14460,2206,20382,2306,20169,2279,332,41,0,0,20501,2320,5922,100,0,0,1,1,1683,186,2,2,NA,NA,NA,NA,NA,NA,2,0,111,7,2,2,NA,NA,11,1,85,3
"1388",2003,41,"OR",4,"Oregon",3551290,11357,834,13,3,0,0,11370,837,NA,NA,NA,NA,11370,837,11370,837,11815,880,17,3,0,0,11832,883,0,0,0,0,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,62,0,66,4,1,1,NA,NA,6,0,666,15
"1389",2003,42,"PA",1,"Pennsylvania",12360988,38559,1775,2,2,6,0,38567,1777,NA,NA,NA,NA,38567,1777,39063,1816,39059,1821,2,2,6,0,39067,1823,496,39,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,14,0,24,8,1,1,NA,NA,49,1,504,14
"1390",2003,44,"RI",1,"Rhode Island",1072453,1892,48,651,107,810,68,3353,223,NA,NA,NA,NA,3353,223,3353,223,1928,55,654,107,723,60,3305,222,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,0,37,2,1,1,NA,NA,3,0,NA,NA
"1391",2003,45,"SC",3,"South Carolina",4141080,20677,1419,642,127,33,0,21352,1546,NA,NA,NA,NA,21352,1546,21384,1558,21493,1449,650,127,0,0,22143,1576,32,12,0,0,1,1,421,3,1,1,NA,NA,NA,NA,NA,NA,128,3,194,10,1,1,NA,NA,131,9,145,3
"1392",2003,46,"SD",2,"South Dakota",765980,2697,264,7,3,21,2,2725,269,NA,NA,NA,NA,2725,269,2739,280,2750,266,7,3,0,0,2757,269,14,11,0,0,1,1,28,1,1,1,NA,NA,NA,NA,NA,NA,0,0,30,1,1,1,NA,NA,1,0,32,1
"1393",2003,47,"TN",3,"Tennessee",5856712,12935,1136,0,0,19,2,12954,1138,NA,NA,NA,NA,12954,1138,18003,1138,23577,1826,0,0,0,0,23577,1826,5049,0,0,0,1,1,5593,690,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,16,2,117,6
"1394",2003,48,"TX",3,"Texas",22048452,120532,8115,6108,1731,0,0,126640,9846,NA,NA,NA,NA,126640,9846,141182,11874,145511,11023,7913,2464,0,0,153424,13487,14542,2028,0,0,1,1,11745,1586,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,NA,209,9,8376,187
"1395",2003,49,"UT",4,"Utah",2378255,4246,297,14,0,55,11,4315,308,NA,NA,NA,NA,4315,308,4315,308,5266,415,15,1,55,11,5336,427,0,0,0,0,1,1,949,116,1,1,NA,NA,NA,NA,NA,NA,40,3,68,1,1,1,NA,NA,5,0,209,0
"1396",2003,50,"VT",1,"Vermont",616700,869,84,146,15,341,36,1356,135,NA,NA,NA,NA,1356,135,1356,135,1317,84,151,15,341,36,1809,135,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,456,0,1,NA,NA,NA,7,0,20,2
"1397",2003,51,"VA",3,"Virginia",7352164,27272,2081,0,0,0,0,27272,2081,NA,NA,NA,NA,27272,2081,28834,2081,32386,2681,0,0,0,0,32386,2681,1562,0,0,0,1,1,4506,600,1,1,NA,NA,NA,NA,NA,NA,0,0,53,1,1,1,NA,NA,39,1,282,31
"1398",2003,53,"WA",4,"Washington",6108738,14530,1252,82,30,284,49,14896,1331,NA,NA,NA,NA,14896,1331,14896,1331,14778,1258,82,30,0,0,14860,1288,0,0,0,0,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,8,2,309,13,1,1,NA,NA,47,0,1232,30
"1399",2003,54,"WV",3,"West Virginia",1802916,3422,347,0,0,17,4,3439,351,NA,NA,NA,NA,3439,351,3439,351,4326,389,0,0,27,16,4353,405,0,0,0,0,NA,NA,914,54,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,12,0
"1400",2003,55,"WI",2,"Wisconsin",5479542,18372,1315,11,1,484,63,18867,1379,NA,NA,NA,NA,18867,1379,20772,1381,20723,1342,11,1,465,62,21199,1405,15,2,1890,0,1,1,250,11,1,1,NA,NA,NA,NA,NA,NA,57,5,85,3,1,1,NA,NA,75,5,NA,NA
"1401",2003,56,"WY",4,"Wyoming",498865,1033,104,0,0,0,0,1033,104,NA,NA,NA,NA,1033,104,1455,175,1697,175,0,0,0,0,1697,175,125,17,297,54,1,1,87,0,1,1,NA,NA,NA,NA,NA,NA,0,0,131,0,1,1,NA,NA,6,0,55,2
"1402",2003,60,"ST",7,"State prison total",NA,1058909,73366,18305,3905,11355,1581,1088915,78950,NA,NA,NA,NA,1074861,77268,1143283,82688,1173641,82801,21272,4861,10476,1471,1206331,89211,61462,5028,6960,392,NA,NA,64144,5998,NA,NA,NA,NA,NA,NA,NA,NA,1622,73,3275,117,NA,NA,0,0,2627,113,54611,1501
"1403",2003,70,"US",5,"US prison total (state+federal)",NA,1178537,82111,20571,4563,25389,2529,1230427,89301,NA,NA,NA,NA,1216373,87619,1300189,93926,1315790,92571,25151,5761,25872,2436,1367755,100846,61462,5028,22354,1279,NA,NA,67302,6118,NA,NA,NA,NA,NA,NA,NA,NA,1622,73,3285,152,NA,NA,0,0,2627,113,86751,3817
"1404",2003,99,"FE",6,"Federal BOP",NA,119628,8745,2266,658,14034,948,141512,10351,NA,NA,NA,NA,141512,10351,156906,11238,142149,9770,3879,900,15396,965,161424,11635,0,0,15394,887,1,1,3158,120,1,1,NA,NA,NA,NA,NA,NA,0,0,10,35,1,1,NA,NA,0,0,32140,2316
"1405",2004,1,"AL",3,"Alabama",4510588,23156,1619,530,86,0,0,23686,1705,NA,NA,NA,NA,23686,1705,23686,1949,23596,1661,543,87,0,0,24139,1748,0,0,0,244,NA,2,1645,0,1,NA,NA,NA,NA,NA,NA,NA,157,0,324,0,1,NA,NA,NA,25,0,71,0
"1406",2004,2,"AK",4,"Alaska",659305,1392,137,246,36,1195,136,2833,309,NA,NA,NA,NA,2833,309,4157,377,2458,174,463,71,1236,152,4157,397,570,68,754,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,18,2,1,0,1,1,NA,NA,13,0,17,0
"1407",2004,4,"AZ",4,"Arizona",5758692,24426,2545,1017,220,0,0,25443,2765,NA,NA,NA,NA,25443,2765,29619,2765,28561,2545,1189,220,0,0,29750,2765,1992,0,2184,0,1,NA,183,3,1,1,NA,NA,NA,NA,NA,NA,0,0,94,7,1,1,NA,NA,97,1,3875,49
"1408",2004,5,"AR",3,"Arkansas",2746215,11900,623,46,8,0,0,11946,631,NA,NA,NA,NA,11946,631,11946,631,12758,910,73,47,14,5,12845,962,0,0,0,0,NA,NA,899,331,1,1,NA,NA,NA,NA,NA,NA,0,0,33,2,1,1,NA,NA,15,0,116,9
"1409",2004,6,"CA",4,"California",35538256,151681,10671,0,0,1285,302,152966,10973,NA,NA,NA,NA,150421,10529,152966,10973,154051,10882,0,0,1317,306,155368,11188,2545,444,0,0,1,1,2452,0,1,NA,NA,NA,NA,NA,NA,NA,554,26,0,0,1,1,NA,NA,123,0,17485,405
"1410",2004,8,"CO",4,"Colorado",4595674,15062,1774,0,0,0,0,15062,1774,NA,NA,NA,NA,15062,1774,17797,1858,18393,1900,0,0,0,0,18393,1900,2614,84,121,0,1,1,596,42,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,42,4,1000,22
"1411",2004,9,"CT",1,"Connecticut",3474379,11586,695,1801,255,3294,362,16681,1312,NA,NA,NA,NA,16681,1312,16681,1312,12452,788,2253,336,3304,364,18009,1488,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,NA,NA,297,24,814,81
"1412",2004,10,"DE",3,"Delaware",827154,3792,207,1420,217,997,120,6209,544,NA,NA,NA,NA,6209,544,6209,544,3872,215,1469,219,1029,123,6370,557,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,3,1,1,NA,NA,27,0,214,27
"1413",2004,11,"DC",3,"District of Columbia",579890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",2004,12,"FL",3,"Florida",17366358,77643,5519,3,0,0,0,77646,5519,NA,NA,NA,NA,74403,4434,77646,5519,79870,5660,3,0,0,0,79873,5660,3243,1085,0,0,1,1,41,1,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,209,5,4657,177
"1415",2004,13,"GA",3,"Georgia",8907292,47656,3433,12,3,0,0,47668,3436,NA,NA,NA,NA,42975,3436,47668,3436,47656,3433,12,3,0,0,47668,3436,4693,0,0,0,1,1,5117,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,77,5,1187,17
"1416",2004,15,"HI",4,"Hawaii",1246872,2063,295,521,93,787,130,3371,518,NA,NA,NA,NA,3371,518,4916,639,3736,438,717,130,808,131,5261,699,0,41,1545,80,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,128,7,13,3,1,1,NA,NA,0,0,85,7
"1417",2004,16,"ID",4,"Idaho",1391127,3946,549,0,0,0,0,3946,549,NA,NA,NA,NA,3946,549,5209,549,5728,647,0,0,0,0,5728,647,1263,0,0,0,1,NA,95,38,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,154,0
"1418",2004,17,"IL",2,"Illinois",12644218,41304,2750,0,0,0,0,41304,2750,NA,NA,NA,NA,41304,2750,41304,2750,41304,2750,0,0,0,0,41304,2750,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22,1,1,1,NA,NA,106,4,746,36
"1419",2004,18,"IN",2,"Indiana",6214844,19520,1754,3,0,55,11,19578,1765,NA,NA,NA,NA,19578,1765,20219,1765,22058,1881,3,0,55,11,22116,1892,0,0,641,0,NA,1,1897,127,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,18,3,258,3
"1420",2004,19,"IA",2,"Iowa",2942311,7768,757,0,0,0,0,7768,757,NA,NA,NA,NA,7768,757,7768,757,7768,757,0,0,0,0,7768,757,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,11,1,NA,NA
"1421",2004,20,"KS",2,"Kansas",2729378,8348,643,0,0,0,0,8348,643,NA,NA,NA,NA,8348,643,8348,643,8346,620,0,0,0,0,8346,620,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,72,3,1,1,NA,NA,1,0,232,3
"1422",2004,21,"KY",3,"Kentucky",4145777,10550,883,65,14,62,2,10677,899,NA,NA,NA,NA,10677,899,12247,1075,15693,1447,288,62,273,51,16254,1560,1570,176,0,0,1,1,4426,658,1,1,NA,NA,NA,NA,NA,NA,0,0,17,2,1,1,NA,NA,0,0,NA,NA
"1423",2004,22,"LA",3,"Louisiana",4487246,18484,986,0,0,0,0,18484,986,NA,NA,NA,NA,15563,986,18484,986,34553,2386,0,0,0,0,34553,2386,2921,0,0,0,1,NA,16069,1400,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,8,0,106,10
"1424",2004,23,"ME",1,"Maine",1307227,1808,110,58,5,0,0,1866,115,NA,NA,NA,NA,1866,115,1888,125,1841,120,58,5,0,0,1899,125,22,10,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,14,0,21,2,1,1,NA,NA,0,0,6,0
"1425",2004,24,"MD",3,"Maryland",5537913,21248,1095,525,55,228,11,22001,1161,NA,NA,NA,NA,22001,1161,22128,1161,21572,1124,533,56,0,0,22105,1180,127,0,0,0,1,NA,135,0,1,NA,NA,NA,NA,NA,NA,NA,16,0,22,2,1,1,NA,NA,63,0,524,20
"1426",2004,25,"MA",1,"Massachusetts",6452636,8039,373,4,205,1041,163,9084,741,NA,NA,NA,NA,9084,741,9084,741,8312,376,6,202,1085,163,9403,741,NA,NA,NA,NA,NA,NA,231,5,1,1,NA,NA,NA,NA,NA,NA,6,0,60,3,1,1,NA,NA,4,2,NA,NA
"1427",2004,26,"MI",2,"Michigan",10091511,46238,2113,0,0,0,0,46238,2113,NA,NA,NA,NA,46238,2113,46718,2113,46770,2113,0,0,0,0,46770,2113,480,0,0,0,1,NA,52,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,79,5,641,17
"1428",2004,27,"MN",2,"Minnesota",5080031,7471,473,0,0,37,2,7508,475,NA,NA,NA,NA,7226,450,7508,475,8214,544,0,0,0,0,8214,544,282,25,0,0,1,1,446,38,1,1,NA,NA,NA,NA,NA,NA,29,0,101,12,1,1,NA,NA,21,1,397,12
