"","YEAR","STATEID","STATE","REGION","state_name","Population","RLUNEXPM","RLUNEXPF","RLUNCOMM","RLUNCOMF","RLUNOTHM","RLUNOTHF","RLCOPROM","RLCOPROF","RLCOSUPM","RLCOSUPF","RLCODPM","RLCODPF","RLCOOTHM","RLCOOTHF","RLDEATHM","RLDEATHF","RLAWOLM","RLAWOLF","RLESCAPM","RLESCAPF","RLAWESM","RLAWESF","RLTRANM","RLTRANF","RLBONDM","RLBONDF","RLOTHM","RLOTHF","RLTOTM","RLTOTF"
"1201",2000,16,"ID",4,"Idaho",1273338,368,23,0,0,0,0,793,225,0,0,717,98,0,0,7,0,0,0,15,2,NA,NA,0,0,0,0,409,57,2309,405
"1202",2000,17,"IL",2,"Illinois",12185213,2806,182,3,0,54,5,0,0,22739,2756,20,0,0,0,78,3,0,0,418,70,NA,NA,0,0,13,0,200,17,26331,3033
"1203",2000,18,"IN",2,"Indiana",5976510,0,0,0,0,900,105,4275,557,4198,426,0,0,157,21,43,3,14,1,1,0,NA,NA,0,0,0,0,336,32,9924,1145
"1204",2000,19,"IA",2,"Iowa",2877770,889,55,0,0,88,12,324,74,0,0,1229,173,967,134,12,0,5,0,6,0,NA,NA,2,2,28,1,384,9,3934,460
"1205",2000,20,"KS",2,"Kansas",2666127,1006,162,0,0,0,0,48,6,0,0,3472,436,72,3,18,0,0,0,5,0,NA,NA,0,0,6,2,0,0,4627,609
"1206",2000,21,"KY",3,"Kentucky",3985794,3473,394,0,0,0,0,1052,242,9,0,2099,288,3,0,46,2,0,0,126,5,NA,NA,2,0,111,14,0,0,6921,945
"1207",2000,22,"LA",3,"Louisiana",4375055,747,122,6,0,50,2,49,2,11050,1231,950,166,0,0,88,4,0,0,93,1,NA,NA,40,4,0,0,62,7,13135,1539
"1208",2000,23,"ME",1,"Maine",1258725,245,14,1,0,1,0,346,19,25,2,3,0,10,0,8,0,0,0,8,0,NA,NA,2,1,3,0,0,0,652,36
"1209",2000,24,"MD",3,"Maryland",5223866,410,65,0,0,346,54,0,0,5906,328,2460,378,0,0,42,5,0,0,127,7,NA,NA,13,0,0,0,10,0,9314,837
"1210",2000,25,"MA",1,"Massachusetts",6204260,1733,209,0,0,58,20,0,0,0,0,744,102,0,0,20,3,0,0,7,0,NA,NA,276,39,0,0,0,0,2838,373
"1211",2000,26,"MI",2,"Michigan",9918208,1380,68,2,0,0,0,0,0,406,31,7994,700,0,0,120,3,0,0,976,97,NA,NA,14,0,45,0,124,1,11061,900
"1212",2000,27,"MN",2,"Minnesota",4828097,400,34,0,0,25,1,0,0,2998,289,0,0,415,72,10,0,0,0,0,0,NA,NA,0,1,0,0,0,0,3848,397
"1213",2000,28,"MS",3,"Mississippi",2787021,841,44,1,0,1953,301,886,67,NA,NA,492,44,58,5,34,0,0,0,NA,NA,NA,NA,NA,NA,0,0,196,18,4461,479
"1214",2000,29,"MO",2,"Missouri",5502695,1224,91,0,0,12,2,3488,702,1257,103,4063,619,1510,192,42,2,683,104,10,0,NA,NA,27,3,9,1,26,3,12351,1822
"1215",2000,30,"MT",4,"Montana",887885,193,19,0,0,0,0,302,26,0,0,399,62,0,0,5,1,0,0,37,6,NA,NA,0,0,14,1,8,1,958,116
"1216",2000,31,"NE",2,"Nebraska",1670458,825,73,0,0,0,0,0,0,0,0,511,86,0,0,7,1,0,0,14,1,NA,NA,0,0,0,0,0,0,1357,161
"1217",2000,32,"NV",4,"Nevada",1879800,1307,151,0,0,295,3,0,0,0,0,2242,349,0,0,24,1,0,0,0,0,NA,NA,0,0,2,0,0,0,3870,504
"1218",2000,33,"NH",1,"New Hampshire",1215986,200,5,0,0,10,1,67,16,0,0,650,62,26,1,4,0,0,0,14,1,NA,NA,7,0,0,0,2,0,980,86
"1219",2000,34,"NJ",1,"New Jersey",8204412,5456,295,0,0,0,0,0,0,0,0,7418,1051,728,126,92,2,0,0,0,0,NA,NA,0,0,106,14,67,7,13867,1495
"1220",2000,35,"NM",4,"New Mexico",1746843,1350,209,NA,NA,NA,NA,NA,NA,NA,NA,1589,224,NA,NA,11,0,NA,NA,0,0,NA,NA,19,2,NA,NA,NA,NA,2969,435
"1221",2000,36,"NY",1,"New York",18279410,2422,149,0,0,4,0,0,0,7777,359,16170,1652,0,0,165,4,548,58,5,0,NA,NA,503,51,80,4,37,5,27711,2282
"1222",2000,37,"NC",3,"North Carolina",7747707,5099,455,1,0,28,5,0,0,0,0,3790,245,0,0,52,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,8979,708
"1223",2000,38,"ND",2,"North Dakota",629316,208,23,0,1,0,0,172,14,0,0,152,26,0,0,2,0,6,0,0,0,NA,NA,0,0,0,0,0,0,540,64
"1224",2000,39,"OH",2,"Ohio",11270877,6941,1319,0,0,30,1,1780,382,7321,569,5954,347,0,0,118,9,0,0,2,0,NA,NA,1,0,21,1,0,0,22168,2628
"1225",2000,40,"OK",3,"Oklahoma",3379999,2738,315,260,53,0,0,1978,362,0,0,647,214,0,0,56,5,66,8,6,0,NA,NA,0,0,0,0,0,0,5751,957
"1226",2000,41,"OR",4,"Oregon",3341584,7,0,0,0,5,1,5,0,0,0,2823,250,48,4,19,0,0,0,31,2,NA,NA,0,0,188,15,6,0,3132,272
"1227",2000,42,"PA",1,"Pennsylvania",11984572,2736,102,0,0,143,9,0,0,0,0,6784,542,0,0,112,6,71,1,0,0,NA,NA,45,12,20,2,1229,74,11140,748
"1228",2000,44,"RI",1,"Rhode Island",996110,2175,336,0,0,0,0,0,0,0,0,384,29,0,0,6,0,0,0,0,0,NA,NA,0,0,0,0,242,51,2807,416
"1229",2000,45,"SC",3,"South Carolina",3923807,3160,349,0,0,10,0,1364,128,91,19,3002,288,0,0,58,2,0,0,14,2,NA,NA,0,0,5,3,192,5,7896,796
"1230",2000,46,"SD",2,"South Dakota",737333,350,39,0,0,0,0,0,0,42,4,750,119,0,0,4,0,2,0,0,0,NA,NA,4,2,0,0,18,1,1170,165
"1231",2000,47,"TN",3,"Tennessee",5533756,3741,287,1,0,0,0,3910,702,0,0,3655,429,878,244,44,2,0,0,58,3,NA,NA,160,14,0,0,0,0,12447,1681
"1232",2000,48,"TX",3,"Texas",20393784,7775,1066,0,0,0,0,957,102,12515,1287,16469,2099,12546,1738,435,19,0,0,9,0,NA,NA,0,0,0,0,26685,3080,77391,9391
"1233",2000,49,"UT",4,"Utah",2164765,71,3,0,0,348,37,0,0,0,0,2111,310,0,0,8,0,5,0,2,0,NA,NA,0,0,9,0,0,0,2554,350
"1234",2000,50,"VT",1,"Vermont",597921,161,18,0,0,NA,NA,33,2,0,0,322,35,344,29,2,0,0,0,0,0,NA,NA,1,2,0,0,0,0,863,86
"1235",2000,51,"VA",3,"Virginia",6970263,5028,742,0,0,0,0,0,0,2155,158,658,91,0,0,75,3,0,0,0,0,NA,NA,0,0,0,0,230,8,8146,1002
"1236",2000,53,"WA",4,"Washington",5811180,2061,251,3,0,20,4,0,0,3741,595,38,3,3,0,31,0,0,0,116,21,NA,NA,4,0,11,3,0,0,6028,877
"1237",2000,54,"WV",3,"West Virginia",1802555,257,26,0,0,150,17,0,0,0,0,590,60,0,0,14,2,0,0,8,0,NA,NA,0,0,0,0,135,10,1154,115
"1238",2000,55,"WI",2,"Wisconsin",5280411,471,22,2,0,19,5,637,33,4102,366,2147,293,28,0,31,2,0,0,0,0,NA,NA,0,0,0,0,0,0,7437,721
"1239",2000,56,"WY",4,"Wyoming",480893,298,18,2,0,12,0,225,42,0,0,63,10,18,0,7,0,0,0,1,0,NA,NA,3,1,2,0,0,0,631,71
"1240",2000,60,"ST",7,"State prison total",NA,101226,10679,343,61,6065,782,30274,4438,200176,21238,121759,14547,28745,3449,2627,120,1696,199,2959,314,NA,NA,1968,203,763,81,47525,4937,546125,61048
"1241",2000,70,"US",5,"US prison total (state+federal)",NA,127445,13630,346,68,6065,782,30354,4455,200696,21263,123015,14640,28745,3449,2892,132,1696,199,2959,314,NA,NA,2363,437,763,81,50720,5553,578058,65003
"1242",2000,99,"FE",6,"Federal BOP",NA,26219,2951,3,7,0,0,80,17,520,25,1256,93,0,0,265,12,0,0,0,0,NA,NA,395,234,0,0,3195,616,31933,3955
"1243",2001,1,"AL",3,"Alabama",4463343,3238,340,0,0,17,0,1686,191,1,0,1751,283,96,14,82,3,0,0,140,21,NA,NA,30,4,88,15,93,7,7222,878
"1244",2001,2,"AK",4,"Alaska",633538,516,90,0,0,41,15,808,100,271,11,27,2,128,20,8,2,6,1,30,1,NA,NA,0,1,2,0,0,0,1837,243
"1245",2001,4,"AZ",4,"Arizona",5303869,1811,136,1,0,45,3,44,3,23,0,250,29,5972,616,66,1,0,0,4,0,NA,NA,7,3,0,0,50,3,8273,794
"1246",2001,5,"AR",3,"Arkansas",2690743,684,51,1,0,2,0,401,33,0,0,4292,530,471,50,48,0,1,0,7,1,NA,NA,37,4,26,1,19,4,5989,674
"1247",2001,6,"CA",4,"California",34481753,3268,254,0,0,0,0,0,0,110805,12082,0,0,0,0,275,11,0,0,202,12,NA,NA,206,6,0,0,2980,307,117736,12672
"1248",2001,8,"CO",4,"Colorado",4432779,1650,136,0,0,0,0,213,29,1992,205,1902,312,0,0,44,3,52,7,259,48,NA,NA,0,0,2,0,128,18,6242,758
"1249",2001,9,"CT",1,"Connecticut",3428043,2943,288,2,0,0,0,0,0,1171,222,1278,103,0,0,30,0,186,22,0,0,NA,NA,122,8,1,0,293,0,6026,643
"1250",2001,10,"DE",3,"Delaware",794954,212,22,1,2,1107,154,30,3,453,35,0,0,0,0,10,0,0,0,0,0,NA,NA,37,2,0,0,199,102,2049,320
"1251",2001,11,"DC",3,"District of Columbia",578228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",2001,12,"FL",3,"Florida",16350988,12941,1533,31,9,274,38,3630,354,0,0,92,1,4391,233,176,6,0,0,68,1,NA,NA,31,4,9,1,9414,882,31057,3062
"1253",2001,13,"GA",3,"Georgia",8418687,4548,335,66,20,0,0,3140,496,0,0,6188,865,0,0,97,3,0,0,0,0,NA,NA,223,21,0,0,0,0,14262,1740
"1254",2001,15,"HI",4,"Hawaii",1218790,138,24,0,0,1,0,11,3,0,0,857,151,2,0,7,0,0,0,18,2,NA,NA,0,0,3,0,305,79,1342,259
"1255",2001,16,"ID",4,"Idaho",1320791,430,36,0,0,0,0,882,235,0,0,813,125,0,0,18,0,0,0,0,0,NA,NA,0,0,0,0,0,0,2143,396
"1256",2001,17,"IL",2,"Illinois",12506636,5914,607,1,1,38,3,0,0,26261,3114,39,2,0,0,83,3,0,0,161,34,NA,NA,0,0,12,1,211,23,32720,3788
"1257",2001,18,"IN",2,"Indiana",6124090,0,0,0,0,1112,142,4412,677,4434,479,0,0,444,71,45,3,8,1,3,0,NA,NA,0,0,0,0,357,31,10815,1404
"1258",2001,19,"IA",2,"Iowa",2929240,773,32,0,0,95,10,343,90,0,0,1962,273,1097,111,8,1,10,2,1,0,NA,NA,4,2,20,0,526,16,4839,537
"1259",2001,20,"KS",2,"Kansas",2701167,958,167,0,0,0,0,60,14,0,0,2721,268,54,1,21,0,0,0,3,0,NA,NA,0,0,4,2,0,0,3821,452
"1260",2001,21,"KY",3,"Kentucky",4068775,3493,383,0,0,0,0,963,262,30,1,2562,335,4,1,39,1,15,1,91,3,NA,NA,1,0,142,18,0,0,7340,1005
"1261",2001,22,"LA",3,"Louisiana",4460400,847,60,1,0,56,4,27,2,11762,831,1179,82,0,0,72,5,0,0,109,8,NA,NA,98,7,0,0,96,7,14247,1006
"1262",2001,23,"ME",1,"Maine",1284295,238,15,0,0,1,0,413,31,0,0,2,0,1,0,8,0,0,0,6,0,NA,NA,70,2,12,2,0,0,751,50
"1263",2001,24,"MD",3,"Maryland",5374009,753,57,1,0,316,48,0,0,5706,381,2284,423,0,0,67,1,0,0,100,9,NA,NA,20,3,0,0,11,2,9258,924
"1264",2001,25,"MA",1,"Massachusetts",6411336,1597,198,0,0,54,9,0,0,0,0,522,73,0,0,29,0,0,0,2,0,NA,NA,221,19,0,0,0,0,2425,299
"1265",2001,26,"MI",2,"Michigan",10005334,1568,63,3,2,0,0,0,0,399,15,8772,814,0,0,110,4,0,0,821,93,NA,NA,8,0,125,13,37,3,11843,1007
"1266",2001,27,"MN",2,"Minnesota",4982180,395,34,0,0,31,1,0,0,3160,267,3,0,288,58,13,0,0,0,0,0,NA,NA,10,0,0,0,0,0,3900,360
"1267",2001,28,"MS",3,"Mississippi",2853090,1886,158,0,0,526,135,1727,172,0,0,717,93,0,0,39,3,0,0,20,4,NA,NA,0,0,0,0,206,23,5121,588
"1268",2001,29,"MO",2,"Missouri",5642852,1588,142,0,0,16,1,3457,618,1240,111,4946,690,841,132,62,2,671,75,4,0,NA,NA,14,1,15,0,27,4,12881,1776
"1269",2001,30,"MT",4,"Montana",905782,237,23,0,0,0,0,429,35,0,0,425,77,0,0,8,0,0,0,21,8,NA,NA,1,0,10,2,0,0,1131,145
"1270",2001,31,"NE",2,"Nebraska",1717672,950,69,4,0,0,0,0,0,0,0,613,86,8,0,8,0,0,0,17,0,NA,NA,0,0,0,0,0,0,1600,155
"1271",2001,32,"NV",4,"Nevada",2094338,1470,168,0,0,254,4,0,0,0,0,2183,371,0,0,28,0,0,0,0,0,NA,NA,0,0,2,0,0,0,3937,543
"1272",2001,33,"NH",1,"New Hampshire",1256685,179,8,0,0,27,1,84,22,0,0,598,67,39,1,3,0,0,0,12,1,NA,NA,1,2,0,1,0,0,943,103
"1273",2001,34,"NJ",1,"New Jersey",8488427,5005,343,0,0,0,0,0,0,0,0,8821,916,655,99,66,5,0,0,0,0,NA,NA,0,0,91,8,49,6,14687,1377
"1274",2001,35,"NM",4,"New Mexico",1828437,1179,143,0,0,0,0,125,11,107,15,1411,178,5,8,12,0,0,0,0,0,NA,NA,28,0,0,0,0,0,2867,355
"1275",2001,36,"NY",1,"New York",19087486,2786,175,0,0,0,0,0,0,7539,363,15520,1388,0,0,172,7,438,67,5,0,NA,NA,526,47,119,5,26,1,27131,2053
"1276",2001,37,"NC",3,"North Carolina",8202468,5091,451,4,1,NA,NA,NA,NA,3109,171,NA,NA,NA,NA,72,1,NA,NA,91,4,NA,NA,NA,NA,0,0,29,6,8396,634
"1277",2001,38,"ND",2,"North Dakota",636225,271,21,0,0,7,0,197,20,0,0,170,25,0,0,3,0,0,0,0,0,NA,NA,0,0,1,0,0,0,649,66
"1278",2001,39,"OH",2,"Ohio",11395572,7320,1312,0,0,20,2,1423,362,8157,737,5260,204,0,0,114,5,0,0,3,0,NA,NA,3,0,25,12,0,0,22325,2634
"1279",2001,40,"OK",3,"Oklahoma",3463996,2638,244,481,96,0,0,2028,387,0,0,1771,543,0,0,71,6,64,31,6,0,NA,NA,0,0,0,0,0,0,7059,1307
"1280",2001,41,"OR",4,"Oregon",3469878,12,0,0,0,2,0,2,0,0,0,3079,272,41,1,21,2,0,0,38,4,NA,NA,0,0,219,15,1,1,3415,295
"1281",2001,42,"PA",1,"Pennsylvania",12296977,2870,124,0,0,106,14,0,0,0,0,6453,516,0,0,116,8,156,4,0,0,NA,NA,102,8,16,2,138,13,9957,689
"1282",2001,44,"RI",1,"Rhode Island",1057707,2078,278,0,0,0,0,0,0,0,0,403,47,NA,NA,3,0,0,0,0,0,NA,NA,0,0,0,0,301,87,2785,412
"1283",2001,45,"SC",3,"South Carolina",4062301,3156,348,0,0,15,1,1406,143,183,15,2844,224,0,0,66,4,0,0,20,5,NA,NA,0,0,7,0,212,3,7909,743
"1284",2001,46,"SD",2,"South Dakota",758803,317,49,0,0,0,0,14,0,47,6,799,142,0,0,4,0,5,0,1,0,NA,NA,2,0,1,1,0,0,1190,198
"1285",2001,47,"TN",3,"Tennessee",5754748,3695,348,0,0,0,0,3595,645,0,0,2853,383,917,195,58,1,0,0,48,6,NA,NA,134,17,0,0,0,0,11300,1595
"1286",2001,48,"TX",3,"Texas",21330190,10769,1790,2,0,0,0,5964,1268,10843,1114,28700,3340,0,0,413,13,0,0,0,0,NA,NA,0,0,1837,175,0,0,58528,7700
"1287",2001,49,"UT",4,"Utah",2290966,55,1,0,0,448,67,0,0,0,0,2254,312,0,0,5,0,0,0,0,0,NA,NA,0,0,9,0,0,0,2771,380
"1288",2001,50,"VT",1,"Vermont",611889,175,14,0,0,0,0,44,2,0,0,351,36,402,41,4,0,0,0,0,0,NA,NA,5,3,0,0,0,0,981,96
"1289",2001,51,"VA",3,"Virginia",7191579,6019,814,0,0,124,16,2,1,1900,143,660,64,0,0,71,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,8778,1038
"1290",2001,53,"WA",4,"Washington",5988346,1799,188,0,1,32,2,0,0,4121,662,39,1,8,0,33,1,0,0,83,15,NA,NA,2,1,19,2,38,11,6174,884
"1291",2001,54,"WV",3,"West Virginia",1798190,346,23,0,0,241,16,0,0,0,0,465,30,0,0,18,0,1,0,3,0,NA,NA,0,0,0,0,266,17,1340,86
"1292",2001,55,"WI",2,"Wisconsin",5408099,609,42,0,0,28,0,0,0,4104,312,1557,316,9,2,48,0,0,0,0,0,NA,NA,0,0,0,0,0,0,6355,672
"1293",2001,56,"WY",4,"Wyoming",492976,256,25,0,0,6,0,249,39,0,0,105,36,0,0,5,0,0,0,10,0,NA,NA,1,0,2,0,0,0,634,100
"1294",2001,60,"ST",7,"State prison total",NA,111671,12162,599,132,5042,686,37809,6248,207818,21292,130493,15028,15873,1654,2879,105,1613,211,2407,280,NA,NA,1944,165,2819,276,16014,1656,536981,59895
"1295",2001,70,"US",5,"US prison total (state+federal)",NA,140012,15356,755,156,5042,686,37910,6263,208211,21305,132114,15119,15873,1654,3167,122,1613,211,2407,280,NA,NA,2224,200,2819,276,19533,2253,571680,63881
"1296",2001,99,"FE",6,"Federal BOP",NA,28341,3194,156,24,0,0,101,15,393,13,1621,91,0,0,288,17,0,0,0,0,NA,NA,280,35,0,0,3519,597,34699,3986
"1297",2002,1,"AL",3,"Alabama",4471462,2978,284,0,0,0,0,1829,214,1,0,1643,249,108,20,87,1,0,0,128,37,NA,NA,32,5,50,8,0,0,6856,818
"1298",2002,2,"AK",4,"Alaska",641974,516,90,0,0,41,15,808,100,271,11,27,2,128,20,8,2,6,1,30,1,NA,NA,0,1,2,0,0,0,1837,243
"1299",2002,4,"AZ",4,"Arizona",5451472,1890,165,29,3,33,5,39,6,29,6,226,15,6721,791,68,6,1,0,2,0,NA,NA,20,1,0,0,24,0,9082,998
"1300",2002,5,"AR",3,"Arkansas",2704471,567,34,0,0,0,0,0,0,0,0,6472,486,0,0,33,1,1,0,6,0,NA,NA,27,6,20,4,14,9,7140,540
"1301",2002,6,"CA",4,"California",34867773,3234,210,0,0,0,0,0,0,103717,10494,0,0,0,0,322,16,0,0,219,11,NA,NA,191,24,0,0,1531,159,109214,10914
"1302",2002,8,"CO",4,"Colorado",4502883,1462,117,0,0,0,0,220,30,2426,237,1680,247,0,0,52,5,31,11,250,64,NA,NA,0,0,6,0,93,13,6220,724
"1303",2002,9,"CT",1,"Connecticut",3448145,2623,255,0,1,0,0,0,0,1394,260,1337,98,0,0,30,0,192,24,0,0,NA,NA,103,8,3,0,208,0,5890,646
"1304",2002,10,"DE",3,"Delaware",804636,339,25,1,0,984,159,1148,164,468,36,0,0,0,0,8,0,28,9,0,0,NA,NA,40,5,0,0,624,117,3640,515
"1305",2002,11,"DC",3,"District of Columbia",579736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306",2002,12,"FL",3,"Florida",16675166,13125,1623,1,1,222,36,3717,396,0,0,118,15,4183,207,174,12,0,0,60,3,NA,NA,35,1,5,2,9092,799,30732,3095
"1307",2002,13,"GA",3,"Georgia",8582756,5003,380,48,5,0,0,2726,510,0,0,6866,960,0,0,104,6,0,0,0,0,NA,NA,306,27,0,0,0,0,15053,1888
"1308",2002,15,"HI",4,"Hawaii",1226410,176,19,0,0,5,0,26,3,0,0,1006,139,0,0,10,0,6,1,2,0,NA,NA,0,0,1,0,245,105,1477,267
"1309",2002,16,"ID",4,"Idaho",1341704,481,29,0,0,0,0,940,260,0,0,987,149,0,0,9,0,0,0,8,1,NA,NA,0,0,0,0,0,0,2425,439
"1310",2002,17,"IL",2,"Illinois",12557032,4656,395,3,1,39,10,0,0,27613,3321,39,0,0,0,73,1,0,0,142,10,NA,NA,0,0,11,0,0,0,32576,3738
"1311",2002,18,"IN",2,"Indiana",6148648,0,0,0,0,1269,151,4502,654,4727,586,0,0,855,122,48,2,11,1,2,0,NA,NA,0,0,0,0,384,37,11798,1553
"1312",2002,19,"IA",2,"Iowa",2929379,873,57,0,0,116,11,376,102,0,0,1986,390,1086,96,11,0,7,3,2,0,NA,NA,9,1,21,1,596,26,5083,687
"1313",2002,20,"KS",2,"Kansas",2711741,1071,200,0,0,0,0,79,5,0,0,2822,264,54,1,21,1,0,0,2,0,NA,NA,0,0,4,2,0,0,4053,473
"1314",2002,21,"KY",3,"Kentucky",4090824,2470,241,328,43,0,3,932,236,29,0,3325,459,3,1,55,4,0,0,100,3,NA,NA,1,0,0,0,159,25,7402,1015
"1315",2002,22,"LA",3,"Louisiana",4465089,824,119,0,0,61,5,182,15,10834,1083,1393,218,0,0,85,6,0,0,94,6,NA,NA,1,0,0,0,19,3,13493,1455
"1316",2002,23,"ME",1,"Maine",1293181,259,11,21,3,20,0,433,31,0,0,1,0,0,0,6,0,0,0,0,0,NA,NA,71,3,13,1,0,0,824,49
"1317",2002,24,"MD",3,"Maryland",5437880,895,68,0,0,313,39,0,0,5635,350,1887,346,0,0,69,1,0,0,107,3,NA,NA,19,3,0,0,12,2,8937,812
"1318",2002,25,"MA",1,"Massachusetts",6440762,1213,230,0,0,22,15,0,0,0,0,649,154,0,0,7,0,0,0,3,0,NA,NA,31,50,0,0,0,0,1925,449
"1319",2002,26,"MI",2,"Michigan",10039223,1565,63,16,3,0,0,0,0,497,29,9247,916,0,0,114,3,0,0,453,72,NA,NA,7,0,223,5,90,0,12212,1091
"1320",2002,27,"MN",2,"Minnesota",5017355,494,45,0,0,34,4,0,0,3062,309,3,1,674,65,14,1,0,0,0,0,NA,NA,8,1,0,0,0,0,4289,426
"1321",2002,28,"MS",3,"Mississippi",2858076,689,32,0,1,193,43,827,69,2083,215,572,110,564,129,34,2,0,0,0,0,NA,NA,0,0,0,0,26,3,4988,604
"1322",2002,29,"MO",2,"Missouri",5679158,1652,132,0,0,22,0,3383,576,1089,86,6554,1007,429,56,71,0,857,90,5,0,NA,NA,17,1,8,0,49,13,14136,1961
"1323",2002,30,"MT",4,"Montana",909722,230,29,0,0,0,0,561,62,0,0,537,91,0,0,8,0,0,0,33,5,NA,NA,0,0,0,0,0,0,1369,187
"1324",2002,31,"NE",2,"Nebraska",1724577,937,106,0,0,12,0,0,0,0,0,654,108,12,2,8,0,24,4,0,0,NA,NA,0,0,0,0,1,0,1648,220
"1325",2002,32,"NV",4,"Nevada",2165828,1650,235,0,0,257,7,0,0,0,0,2233,326,0,0,24,1,0,0,0,0,NA,NA,0,0,1,0,0,0,4165,569
"1326",2002,33,"NH",1,"New Hampshire",1270962,199,10,0,0,26,1,79,9,0,0,620,61,34,3,8,0,6,2,0,1,NA,NA,2,3,0,2,0,0,974,92
"1327",2002,34,"NJ",1,"New Jersey",8543281,4562,345,0,0,0,0,0,0,0,0,7943,865,774,109,70,1,0,0,0,0,NA,NA,0,0,116,13,25,4,13490,1337
"1328",2002,35,"NM",4,"New Mexico",1849187,673,105,0,0,0,0,2978,824,0,0,999,137,74,10,20,0,0,0,1,0,NA,NA,7,0,0,0,0,0,4752,1076
"1329",2002,36,"NY",1,"New York",19161568,2498,136,0,0,0,0,0,0,7773,386,14342,1379,0,0,179,11,381,52,4,0,NA,NA,536,58,89,7,29,0,25831,2029
"1330",2002,37,"NC",3,"North Carolina",8311105,5091,451,4,1,0,0,0,0,3109,171,0,0,0,0,72,1,0,0,91,4,NA,NA,0,0,0,0,29,0,8396,634
"1331",2002,38,"ND",2,"North Dakota",633210,244,22,0,0,0,2,161,30,0,0,245,56,9,0,1,0,3,0,0,0,NA,NA,0,0,0,0,0,0,663,110
"1332",2002,39,"OH",2,"Ohio",11420660,7965,1438,0,0,13,2,1702,328,8358,732,4464,160,0,0,125,2,0,0,1,0,NA,NA,30,1,29,4,0,0,22687,2667
"1333",2002,40,"OK",3,"Oklahoma",3483149,2538,318,434,95,0,0,2667,425,0,0,1405,422,0,0,70,1,84,44,5,0,NA,NA,0,0,0,0,0,0,7203,1305
"1334",2002,41,"OR",4,"Oregon",3516661,9,0,1,0,1,0,3,1,0,0,3598,321,116,5,29,4,0,0,17,0,NA,NA,0,0,211,16,5,19,3990,366
"1335",2002,42,"PA",1,"Pennsylvania",12324237,3046,146,0,0,60,8,0,0,0,0,6459,570,0,0,123,5,124,2,0,0,NA,NA,86,8,23,0,172,16,10093,755
"1336",2002,44,"RI",1,"Rhode Island",1066919,2180,238,0,0,0,0,0,0,0,0,454,25,0,0,8,0,0,0,0,0,NA,NA,0,0,0,0,349,58,2991,321
"1337",2002,45,"SC",3,"South Carolina",4102227,3150,319,0,0,15,0,1691,204,286,23,2432,205,0,0,45,2,0,0,46,0,NA,NA,0,0,3,1,221,7,7889,761
"1338",2002,46,"SD",2,"South Dakota",761633,365,69,0,0,0,0,0,0,56,2,1094,165,0,0,11,0,3,0,0,0,NA,NA,0,0,3,0,28,4,1560,240
"1339",2002,47,"TN",3,"Tennessee",5802304,4097,352,1,0,0,0,4058,664,0,0,2607,393,1037,262,65,5,0,0,57,3,NA,NA,154,10,0,0,0,0,12076,1689
"1340",2002,48,"TX",3,"Texas",21705766,11799,1540,7,0,0,0,5749,1315,8854,798,27548,3116,0,0,377,20,0,0,0,0,NA,NA,0,0,3246,319,32,0,57612,7108
"1341",2002,49,"UT",4,"Utah",2334425,42,2,0,0,508,55,0,0,0,0,1991,250,0,0,8,1,1,0,1,0,NA,NA,0,0,7,0,0,0,2558,308
"1342",2002,50,"VT",1,"Vermont",614753,144,8,0,0,0,0,284,36,0,0,44,7,1155,174,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1632,225
"1343",2002,51,"VA",3,"Virginia",7277452,6019,814,0,0,124,16,2,1,1900,143,660,64,71,0,0,0,0,0,0,0,NA,NA,0,0,0,0,2,0,8778,1038
"1344",2002,53,"WA",4,"Washington",6056348,1657,173,1,0,17,3,0,0,4737,712,33,1,10,1,30,0,0,0,73,16,NA,NA,4,0,17,2,0,7,6579,915
"1345",2002,54,"WV",3,"West Virginia",1799219,415,67,0,0,177,15,0,0,0,0,630,85,0,0,8,0,2,0,0,0,NA,NA,0,0,0,0,377,33,1609,200
"1346",2002,55,"WI",2,"Wisconsin",5446571,567,24,0,0,20,0,0,0,4568,390,1848,223,11,1,44,3,0,0,0,0,NA,NA,0,0,0,0,0,0,7058,641
"1347",2002,56,"WY",4,"Wyoming",496930,202,18,0,0,5,0,276,38,0,0,134,8,0,0,4,0,0,0,12,0,NA,NA,5,0,1,0,0,0,639,64
"1348",2002,60,"ST",7,"State prison total",NA,109334,11789,895,157,4609,605,42378,7308,203516,20380,131814,15263,18108,2075,2855,127,1768,244,1956,240,NA,NA,1742,217,4113,387,14436,1459,537524,60257
"1349",2002,70,"US",5,"US prison total (state+federal)",NA,139848,15179,895,157,4609,605,42454,7323,203882,20389,134395,15370,18108,2075,3191,139,1768,244,1956,240,NA,NA,1887,301,4113,387,18623,2205,575729,64620
