"","YEAR","STATEID","STATE","REGION","state_name","Population","ADCRNEWM","ADCRNEWF","ADCRNOM","ADCRNOF","ADTRANSM","ADTRANSF","ADAWOLM","ADAWOLF","ADESCAPM","ADESCAPF","ADAWESM","ADAWESF","ADRETM","ADRETF","ADOTHM","ADOTHF","ADTOTM","ADTOTF"
"1254",2001,15,"HI",4,"Hawaii",1218790,177,30,0,0,0,0,0,0,16,2,NA,NA,0,0,0,0,1432,286
"1255",2001,16,"ID",4,"Idaho",1320791,6,0,0,0,0,0,0,0,11,0,NA,NA,0,0,0,0,2254,456
"1256",2001,17,"IL",2,"Illinois",12506636,0,0,0,0,0,0,0,0,237,49,NA,NA,4,0,0,0,31889,3686
"1257",2001,18,"IN",2,"Indiana",6124090,0,0,0,0,0,0,5,1,3,0,NA,NA,0,0,34,6,11530,1491
"1258",2001,19,"IA",2,"Iowa",2929240,120,17,168,13,80,7,0,0,407,64,NA,NA,43,3,518,23,4806,578
"1259",2001,20,"KS",2,"Kansas",2701167,8,0,61,1,0,0,0,0,4,0,NA,NA,0,0,128,5,4061,445
"1260",2001,21,"KY",3,"Kentucky",4068775,46,7,432,73,NA,NA,9,1,76,3,NA,NA,21,4,16,1,6550,989
"1261",2001,22,"LA",3,"Louisiana",4460400,1285,135,6501,488,66,5,0,0,103,5,NA,NA,0,0,213,15,14697,1149
"1262",2001,23,"ME",1,"Maine",1284295,130,7,193,12,0,0,0,0,6,0,NA,NA,9,0,0,0,783,43
"1263",2001,24,"MD",3,"Maryland",5374009,0,0,0,0,8,1,0,0,116,10,NA,NA,0,0,4,1,9603,931
"1264",2001,25,"MA",1,"Massachusetts",6411336,34,4,0,0,373,9,0,0,3,0,NA,NA,0,0,0,0,2100,500
"1265",2001,26,"MI",2,"Michigan",10005334,0,0,0,0,11,0,0,0,787,78,NA,NA,0,0,302,13,12956,1025
"1266",2001,27,"MN",2,"Minnesota",4982180,133,5,1237,70,24,1,0,0,0,0,NA,NA,0,0,93,8,4275,370
"1267",2001,28,"MS",3,"Mississippi",2853090,660,84,2,0,0,0,0,0,59,7,NA,NA,0,0,28,0,6224,722
"1268",2001,29,"MO",2,"Missouri",5642852,561,64,1573,247,20,3,592,68,8,0,NA,NA,6,0,15,1,13965,1909
"1269",2001,30,"MT",4,"Montana",905782,0,0,0,0,1,0,0,0,18,8,NA,NA,0,0,2,1,1297,202
"1270",2001,31,"NE",2,"Nebraska",1717672,0,0,0,0,0,0,0,0,21,0,NA,NA,0,0,0,0,1576,228
"1271",2001,32,"NV",4,"Nevada",2094338,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,229,9,4104,535
"1272",2001,33,"NH",1,"New Hampshire",1256685,0,0,0,0,0,0,0,0,9,1,NA,NA,0,0,0,0,1069,112
"1273",2001,34,"NJ",1,"New Jersey",8488427,0,0,346,47,0,0,0,0,0,0,NA,NA,36,4,0,0,13067,1355
"1274",2001,35,"NM",4,"New Mexico",1828437,0,0,0,0,17,0,0,0,0,0,NA,NA,0,0,1,41,2233,329
"1275",2001,36,"NY",1,"New York",19087486,0,0,1914,68,413,41,420,73,5,0,NA,NA,52,0,50,0,24517,1908
"1276",2001,37,"NC",3,"North Carolina",8202468,NA,NA,NA,NA,4,0,NA,NA,90,2,NA,NA,NA,NA,10,0,8848,681
"1277",2001,38,"ND",2,"North Dakota",636225,0,0,0,0,0,0,0,0,1,0,NA,NA,1,0,0,0,640,108
"1278",2001,39,"OH",2,"Ohio",11395572,716,24,2430,164,5,0,0,0,3,0,NA,NA,13,4,0,0,21752,2655
"1279",2001,40,"OK",3,"Oklahoma",3463996,167,33,303,46,0,0,59,26,8,0,NA,NA,0,0,0,0,6762,1203
"1280",2001,41,"OR",4,"Oregon",3469878,0,0,0,0,0,0,0,0,48,4,NA,NA,216,15,0,0,4165,360
"1281",2001,42,"PA",1,"Pennsylvania",12296977,0,0,0,0,123,6,136,3,2,0,NA,NA,9,0,294,0,12210,871
"1282",2001,44,"RI",1,"Rhode Island",1057707,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,31,13,3112,394
"1283",2001,45,"SC",3,"South Carolina",4062301,328,36,700,65,0,0,0,0,18,5,NA,NA,2,1,198,5,8449,792
"1284",2001,46,"SD",2,"South Dakota",758803,1,0,69,10,1,1,7,0,1,0,NA,NA,0,1,89,11,1347,219
"1285",2001,47,"TN",3,"Tennessee",5754748,2942,433,0,0,39,2,0,0,48,16,NA,NA,0,0,0,0,12706,1694
"1286",2001,48,"TX",3,"Texas",21330190,1048,64,4591,283,0,0,0,0,0,0,NA,NA,0,0,0,0,54826,6450
"1287",2001,49,"UT",4,"Utah",2290966,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,2542,322
"1288",2001,50,"VT",1,"Vermont",611889,0,0,0,0,3,0,0,0,92,11,NA,NA,0,0,402,49,969,109
"1289",2001,51,"VA",3,"Virginia",7191579,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,585,0,10091,1219
"1290",2001,53,"WA",4,"Washington",5988346,17,1,310,63,0,0,0,0,98,19,NA,NA,9,0,307,84,6404,898
"1291",2001,54,"WV",3,"West Virginia",1798190,0,0,0,0,0,0,0,0,2,0,NA,NA,0,0,359,49,1656,129
"1292",2001,55,"WI",2,"Wisconsin",5408099,172,6,1127,79,0,0,0,0,0,0,NA,NA,0,0,83,0,6847,595
"1293",2001,56,"WY",4,"Wyoming",492976,0,0,97,0,1,0,0,0,6,0,NA,NA,0,0,0,0,659,79
"1294",2001,60,"ST",7,"State prison total",NA,9182,983,27611,2254,1642,111,1448,196,3065,363,NA,NA,509,50,11492,1214,541494,59169
"1295",2001,70,"US",5,"US prison total (state+federal)",NA,9182,983,30277,2444,3878,269,1448,196,3065,363,NA,NA,509,50,11707,1226,584460,63737
"1296",2001,99,"FE",6,"Federal BOP",NA,0,0,2666,190,2236,158,0,0,0,0,NA,NA,0,0,215,12,42966,4568
"1297",2002,1,"AL",3,"Alabama",4471462,0,0,0,0,29,1,0,0,127,35,NA,NA,53,10,0,0,6427,798
"1298",2002,2,"AK",4,"Alaska",641974,152,16,507,83,0,0,8,2,0,0,NA,NA,0,0,0,0,1882,270
"1299",2002,4,"AZ",4,"Arizona",5451472,115,6,2147,167,65,8,64,11,9,0,NA,NA,0,0,0,0,10383,1242
"1300",2002,5,"AR",3,"Arkansas",2704471,100,2,167,24,51,9,0,0,7,0,NA,NA,8,2,0,0,6460,687
"1301",2002,6,"CA",4,"California",34867773,0,0,0,0,127,14,0,0,214,11,NA,NA,0,0,0,0,113353,11192
"1302",2002,8,"CO",4,"Colorado",4502883,13,1,37,10,15,2,31,11,261,56,NA,NA,2,0,0,0,7414,915
"1303",2002,9,"CT",1,"Connecticut",3448145,8,1,612,96,58,3,58,2,48,4,NA,NA,2,0,0,122,6582,760
"1304",2002,10,"DE",3,"Delaware",804636,583,92,0,0,3,1,0,0,0,0,NA,NA,0,0,794,148,3764,534
"1305",2002,11,"DC",3,"District of Columbia",579736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306",2002,12,"FL",3,"Florida",16675166,268,4,1649,63,67,5,0,0,62,4,NA,NA,20,1,7153,697,33230,3408
"1307",2002,13,"GA",3,"Georgia",8582756,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,15958,2120
"1308",2002,15,"HI",4,"Hawaii",1226410,200,31,0,0,0,0,13,3,5,1,NA,NA,0,0,0,0,1625,289
"1309",2002,16,"ID",4,"Idaho",1341704,0,0,0,0,0,0,0,0,13,1,NA,NA,0,0,0,0,2556,507
"1310",2002,17,"IL",2,"Illinois",12557032,4314,353,6307,582,0,0,0,0,178,14,NA,NA,7,0,115,10,31148,3511
"1311",2002,18,"IN",2,"Indiana",6148648,0,0,0,0,0,0,7,0,2,0,NA,NA,0,0,145,20,12413,1597
"1312",2002,19,"IA",2,"Iowa",2929379,117,24,188,15,97,8,0,0,504,81,NA,NA,55,4,627,47,5451,755
"1313",2002,20,"KS",2,"Kansas",2711741,3,0,35,0,0,0,0,0,3,0,NA,NA,0,0,19,2,4371,513
"1314",2002,21,"KY",3,"Kentucky",4090824,45,8,461,103,0,0,105,4,0,0,NA,NA,0,0,8,0,7653,1187
"1315",2002,22,"LA",3,"Louisiana",4465089,762,47,3665,294,0,0,0,0,86,5,NA,NA,0,0,0,0,13679,1491
"1316",2002,23,"ME",1,"Maine",1293181,142,11,266,16,34,9,0,0,0,0,NA,NA,0,0,0,0,989,80
"1317",2002,24,"MD",3,"Maryland",5437880,0,0,0,0,28,3,0,0,117,6,NA,NA,0,0,7,2,9316,865
"1318",2002,25,"MA",1,"Massachusetts",6440762,15,10,0,0,115,13,0,0,5,0,NA,NA,0,0,0,0,1564,402
"1319",2002,26,"MI",2,"Michigan",10039223,0,0,0,0,13,0,0,0,555,66,NA,NA,0,0,103,14,13836,1209
"1320",2002,27,"MN",2,"Minnesota",5017355,151,10,1435,109,15,0,0,0,0,0,NA,NA,0,0,0,0,4774,506
"1321",2002,28,"MS",3,"Mississippi",2858076,0,0,0,0,0,0,0,0,100,9,NA,NA,0,0,0,0,5186,578
"1322",2002,29,"MO",2,"Missouri",5679158,637,60,1651,266,8,0,702,87,6,1,NA,NA,15,0,4,0,15332,2109
"1323",2002,30,"MT",4,"Montana",909722,70,6,0,0,2,0,0,0,31,8,NA,NA,0,0,0,0,1382,169
"1324",2002,31,"NE",2,"Nebraska",1724577,0,0,0,0,0,0,39,2,0,0,NA,NA,0,0,0,0,1746,229
"1325",2002,32,"NV",4,"Nevada",2165828,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,261,5,4275,569
"1326",2002,33,"NH",1,"New Hampshire",1270962,0,0,0,0,0,0,8,2,1,1,NA,NA,0,0,0,0,1018,107
"1327",2002,34,"NJ",1,"New Jersey",8543281,0,0,366,36,0,0,0,0,0,0,NA,NA,38,2,0,0,13281,1295
"1328",2002,35,"NM",4,"New Mexico",1849187,0,0,0,0,2,0,0,0,1,0,NA,NA,0,0,231,62,1788,232
"1329",2002,36,"NY",1,"New York",19161568,0,0,1983,78,484,52,402,53,4,0,NA,NA,62,3,1,0,25319,1892
"1330",2002,37,"NC",3,"North Carolina",8311105,0,0,0,0,4,0,0,0,90,2,NA,NA,0,0,0,0,8848,681
"1331",2002,38,"ND",2,"North Dakota",633210,91,9,0,0,0,0,0,0,3,0,NA,NA,0,0,0,0,658,113
"1332",2002,39,"OH",2,"Ohio",11420660,1287,60,2034,176,24,2,0,0,4,0,NA,NA,9,1,0,0,22952,2767
"1333",2002,40,"OK",3,"Oklahoma",3483149,563,123,0,0,10,1,95,48,7,0,NA,NA,0,0,0,0,7177,1253
"1334",2002,41,"OR",4,"Oregon",3516661,0,0,0,0,0,0,0,0,24,3,NA,NA,237,15,27,0,4549,519
"1335",2002,42,"PA",1,"Pennsylvania",12324237,0,0,0,0,13,2,132,1,2,0,NA,NA,15,3,211,23,12654,897
"1336",2002,44,"RI",1,"Rhode Island",1066919,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,23,3,3355,405
"1337",2002,45,"SC",3,"South Carolina",4102227,588,52,783,87,0,0,0,0,46,1,NA,NA,1,1,237,7,8964,917
"1338",2002,46,"SD",2,"South Dakota",761633,3,0,67,4,0,0,2,0,0,0,NA,NA,2,0,115,20,1585,236
"1339",2002,47,"TN",3,"Tennessee",5802304,3301,475,0,0,18,1,0,0,37,5,NA,NA,0,0,0,0,13121,1962
"1340",2002,48,"TX",3,"Texas",21705766,1134,55,3735,224,0,0,0,0,0,0,NA,NA,0,0,0,0,56129,7317
"1341",2002,49,"UT",4,"Utah",2334425,0,0,0,0,0,0,1,0,2,0,NA,NA,1,0,0,0,2703,364
"1342",2002,50,"VT",1,"Vermont",614753,222,41,551,96,0,0,76,13,0,0,NA,NA,0,0,0,0,1623,251
"1343",2002,51,"VA",3,"Virginia",7277452,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,585,0,10091,1219
"1344",2002,53,"WA",4,"Washington",6056348,20,3,491,92,0,0,0,0,78,14,NA,NA,8,2,47,0,7307,1090
"1345",2002,54,"WV",3,"West Virginia",1799219,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,403,43,1926,235
"1346",2002,55,"WI",2,"Wisconsin",5446571,213,10,1351,66,0,0,0,0,0,0,NA,NA,0,0,1,0,7307,683
"1347",2002,56,"WY",4,"Wyoming",496930,0,0,77,0,5,0,0,0,6,1,NA,NA,0,0,0,0,685,96
"1348",2002,60,"ST",7,"State prison total",NA,15117,1510,30565,2687,1287,134,1743,239,2638,329,NA,NA,535,44,11117,1225,555789,63023
"1349",2002,70,"US",5,"US prison total (state+federal)",NA,18418,1778,30565,2687,2979,224,1743,239,2638,329,NA,NA,535,44,11351,1232,601077,67661
"1350",2002,99,"FE",6,"Federal BOP",NA,3301,268,0,0,1692,90,0,0,0,0,NA,NA,0,0,234,7,45288,4638
"1351",2003,1,"AL",3,"Alabama",4489876,0,0,0,0,4139,0,0,0,7,0,NA,NA,0,0,0,0,13670,0
"1352",2003,2,"AK",4,"Alaska",647671,201,18,678,90,0,0,0,0,0,0,NA,NA,0,0,50,0,2511,294
"1353",2003,4,"AZ",4,"Arizona",5590820,109,8,2025,189,72,8,65,12,7,2,NA,NA,0,0,0,0,10865,1258
"1354",2003,5,"AR",3,"Arkansas",2722804,NA,NA,175,26,59,9,0,0,7,0,NA,NA,3,2,NA,NA,6485,722
"1355",2003,6,"CA",4,"California",35236589,14380,1296,57385,8838,145,13,0,0,222,27,NA,NA,0,0,0,0,110573,15146
"1356",2003,8,"CO",4,"Colorado",4545766,15,0,19,5,17,0,42,8,257,44,NA,NA,0,0,0,0,7371,995
"1357",2003,9,"CT",1,"Connecticut",3468319,15,3,641,101,58,3,57,4,42,3,NA,NA,2,0,NA,66,6130,608
"1358",2003,10,"DE",3,"Delaware",815525,522,111,NA,NA,12,1,22,2,1,0,NA,NA,NA,NA,93,49,1944,306
"1359",2003,11,"DC",3,"District of Columbia",577844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360",2003,12,"FL",3,"Florida",16974177,209,3,1679,64,73,3,0,0,69,4,NA,NA,5,4,7073,676,35846,3803
"1361",2003,13,"GA",3,"Georgia",8727810,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,15615,1960
"1362",2003,15,"HI",4,"Hawaii",1231632,170,35,0,0,0,0,10,0,8,3,NA,NA,0,0,0,0,1598,255
"1363",2003,16,"ID",4,"Idaho",1363672,0,0,0,0,0,0,0,0,5,1,NA,NA,0,0,0,0,2649,525
"1364",2003,17,"IL",2,"Illinois",12599246,4438,391,7249,554,0,0,0,0,167,12,NA,NA,4,0,108,0,32543,3699
"1365",2003,18,"IN",2,"Indiana",6184552,0,0,0,0,0,0,6,1,1,0,NA,NA,0,0,234,20,13635,1988
"1366",2003,19,"IA",2,"Iowa",2934585,94,21,193,16,87,7,0,0,541,101,NA,NA,32,2,648,22,5510,771
"1367",2003,20,"KS",2,"Kansas",2720361,3,0,28,0,0,0,0,0,2,0,NA,NA,0,0,0,0,4070,537
"1368",2003,21,"KY",3,"Kentucky",4117691,0,0,9,0,0,0,0,0,88,6,NA,NA,NA,NA,535,116,8426,1263
"1369",2003,22,"LA",3,"Louisiana",4473198,488,32,3708,284,0,0,0,0,129,4,NA,NA,0,0,0,0,13863,1623
"1370",2003,23,"ME",1,"Maine",1302365,0,0,0,0,27,1,0,0,1,0,NA,NA,0,0,0,0,870,90
"1371",2003,24,"MD",3,"Maryland",5491971,0,0,0,0,19,6,0,0,110,2,NA,NA,NA,NA,3,3,9369,938
"1372",2003,25,"MA",1,"Massachusetts",6455028,18,13,0,0,96,12,0,0,6,0,NA,NA,0,0,0,0,2018,281
"1373",2003,26,"MI",2,"Michigan",10072219,0,0,0,0,5,0,0,0,317,36,NA,NA,0,0,127,4,12056,961
"1374",2003,27,"MN",2,"Minnesota",5050393,189,9,1542,117,0,0,0,0,0,0,NA,NA,0,0,0,0,5377,537
"1375",2003,28,"MS",3,"Mississippi",2866386,811,103,2,0,0,0,0,0,73,9,NA,NA,0,0,34,0,7649,888
"1376",2003,29,"MO",2,"Missouri",5713051,577,43,1559,259,13,3,995,133,3,0,NA,NA,12,0,10,0,15933,2365
"1377",2003,30,"MT",4,"Montana",916620,0,0,108,16,8,0,0,0,37,5,NA,NA,0,0,1,1,1639,321
"1378",2003,31,"NE",2,"Nebraska",1733099,0,0,0,0,0,0,0,0,20,1,NA,NA,0,0,0,0,1758,222
"1379",2003,32,"NV",4,"Nevada",2236378,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,261,26,4275,590
"1380",2003,33,"NH",1,"New Hampshire",1282146,0,0,0,0,0,0,4,0,4,0,NA,NA,0,0,NA,NA,1053,94
"1381",2003,34,"NJ",1,"New Jersey",8585567,0,0,389,48,0,0,0,0,0,0,NA,NA,61,2,0,0,13162,1236
"1382",2003,35,"NM",4,"New Mexico",1868121,0,0,4,13,9,1,0,0,1,0,NA,NA,0,0,454,86,3629,542
"1383",2003,36,"NY",1,"New York",19235015,0,0,2113,78,469,41,368,31,6,0,NA,NA,56,3,1,0,25198,1757
"1384",2003,37,"NC",3,"North Carolina",8399815,0,0,0,0,4,0,0,0,46,2,NA,NA,0,0,3,0,8923,686
"1385",2003,38,"ND",2,"North Dakota",631680,0,0,82,14,0,0,2,0,2,0,NA,NA,2,0,0,0,868,128
"1386",2003,39,"OH",2,"Ohio",11450398,1192,60,2279,155,23,2,0,0,2,0,NA,NA,13,2,0,0,23688,2845
"1387",2003,40,"OK",3,"Oklahoma",3495502,636,121,869,176,6,1,0,0,8,4,NA,NA,0,0,2,NA,6925,1233
"1388",2003,41,"OR",4,"Oregon",3551290,0,0,0,0,0,0,0,0,30,0,NA,NA,225,27,0,0,4576,549
"1389",2003,42,"PA",1,"Pennsylvania",12360988,0,0,0,0,44,5,137,2,0,0,NA,NA,10,0,259,32,13267,960
"1390",2003,44,"RI",1,"Rhode Island",1072453,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,23,5,3419,462
"1391",2003,45,"SC",3,"South Carolina",4141080,691,42,922,96,0,0,0,0,31,1,NA,NA,4,1,177,4,9085,881
"1392",2003,46,"SD",2,"South Dakota",765980,2,3,48,5,2,0,4,0,0,0,NA,NA,0,0,85,20,1627,294
"1393",2003,47,"TN",3,"Tennessee",5856712,2889,448,0,0,25,4,0,0,29,4,NA,NA,0,0,0,0,11454,1667
"1394",2003,48,"TX",3,"Texas",22048452,3591,214,2085,162,0,0,0,0,4,0,NA,NA,2633,342,17911,2500,61905,8020
"1395",2003,49,"UT",4,"Utah",2378255,0,0,0,0,0,0,0,0,2,0,NA,NA,0,0,0,0,2855,448
"1396",2003,50,"VT",1,"Vermont",616700,211,35,610,121,NA,NA,63,17,NA,NA,NA,NA,NA,NA,NA,NA,1779,288
"1397",2003,51,"VA",3,"Virginia",7352164,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,10312,1388
"1398",2003,53,"WA",4,"Washington",6108738,19,2,1007,141,0,0,0,0,99,11,NA,NA,10,0,0,0,7979,1165
"1399",2003,54,"WV",3,"West Virginia",1802916,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,409,44,1877,220
"1400",2003,55,"WI",2,"Wisconsin",5479542,241,10,1421,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,7330,670
"1401",2003,56,"WY",4,"Wyoming",498865,0,0,33,0,1,0,0,0,0,0,NA,NA,1,0,0,0,712,84
"1402",2003,60,"ST",7,"State prison total",NA,31711,3021,88862,11640,5413,120,1775,210,2384,282,NA,NA,3073,385,28503,3674,575871,68563
"1403",2003,70,"US",5,"US prison total (state+federal)",NA,35702,3329,88862,11640,6516,173,1775,210,2384,282,NA,NA,3073,385,28708,3687,624431,73447
"1404",2003,99,"FE",6,"Federal BOP",NA,3991,308,0,0,1103,53,NA,NA,NA,NA,NA,NA,NA,NA,205,13,48560,4884
"1405",2004,1,"AL",3,"Alabama",4510588,0,0,1,0,8,1,57,14,34,8,NA,NA,10,0,429,32,7353,1047
"1406",2004,2,"AK",4,"Alaska",659305,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,2477,269
"1407",2004,4,"AZ",4,"Arizona",5758692,121,5,1744,149,71,2,159,13,1,0,NA,NA,0,0,0,0,10433,1156
"1408",2004,5,"AR",3,"Arkansas",2746215,3,0,206,15,3,0,NA,NA,6,1,NA,NA,14,2,NA,NA,7048,997
"1409",2004,6,"CA",4,"California",35538256,16291,1532,54331,4571,132,7,0,0,147,16,NA,NA,0,0,0,0,111946,11893
"1410",2004,8,"CO",4,"Colorado",4595674,28,4,61,8,9,1,71,5,441,59,NA,NA,0,0,0,0,8079,1141
"1411",2004,9,"CT",1,"Connecticut",3474379,6,0,587,75,77,4,37,7,61,1,NA,NA,0,0,1,63,6182,582
"1412",2004,10,"DE",3,"Delaware",827154,404,71,0,0,38,4,41,8,1,0,NA,NA,0,0,1,15,1535,205
"1413",2004,11,"DC",3,"District of Columbia",579890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",2004,12,"FL",3,"Florida",17366358,186,5,1994,84,78,2,0,0,100,5,NA,NA,15,2,6894,803,36371,4200
"1415",2004,13,"GA",3,"Georgia",8907292,NA,NA,4407,656,54,6,0,0,0,0,NA,NA,1,2,0,0,18147,2053
"1416",2004,15,"HI",4,"Hawaii",1246872,184,35,0,0,0,0,10,1,9,1,NA,NA,0,0,0,0,1405,293
"1417",2004,16,"ID",4,"Idaho",1391127,0,0,0,0,0,0,0,0,12,0,NA,NA,0,0,0,0,3675,729
"1418",2004,17,"IL",2,"Illinois",12644218,3710,433,10003,530,0,0,0,0,131,11,NA,NA,10,0,95,0,35405,4030
"1419",2004,18,"IN",2,"Indiana",6214844,0,0,0,0,0,0,13,1,0,0,NA,NA,0,0,192,21,13960,2083
"1420",2004,19,"IA",2,"Iowa",2942311,0,0,0,0,13,NA,0,0,229,NA,NA,NA,17,NA,80,NA,6379,NA
"1421",2004,20,"KS",2,"Kansas",2729378,4,0,26,0,0,0,0,0,4,1,NA,NA,0,0,0,0,3985,539
"1422",2004,21,"KY",3,"Kentucky",4145777,0,0,111,10,0,0,0,0,182,18,NA,NA,0,0,0,0,11907,1302
"1423",2004,22,"LA",3,"Louisiana",4487246,508,27,4032,333,0,0,0,0,99,5,NA,NA,0,0,0,0,14026,1590
"1424",2004,23,"ME",1,"Maine",1307227,0,0,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,610,47
"1425",2004,24,"MD",3,"Maryland",5537913,0,0,0,0,33,5,0,0,132,7,NA,NA,NA,NA,10,2,9606,901
"1426",2004,25,"MA",1,"Massachusetts",6452636,0,0,0,0,112,25,0,0,6,0,NA,NA,0,0,NA,NA,2191,264
"1427",2004,26,"MI",2,"Michigan",10091511,0,0,0,0,4,0,0,0,242,18,NA,NA,0,0,430,25,12535,977
"1428",2004,27,"MN",2,"Minnesota",5080031,223,15,1836,143,0,0,0,0,0,0,NA,NA,0,0,0,0,5971,633
"1429",2004,28,"MS",3,"Mississippi",2884920,0,0,0,0,NA,NA,NA,NA,101,17,NA,NA,NA,NA,823,124,8185,1120
"1430",2004,29,"MO",2,"Missouri",5755931,571,52,1585,288,9,3,1012,103,4,0,NA,NA,3,1,10,2,16819,2593
"1431",2004,30,"MT",4,"Montana",925711,4,0,186,47,10,3,0,0,35,2,NA,NA,0,0,0,0,1853,379
"1432",2004,31,"NE",2,"Nebraska",1741417,0,0,0,0,1,0,26,2,1,0,NA,NA,0,0,0,0,1859,256
"1433",2004,32,"NV",4,"Nevada",2327547,NA,NA,NA,NA,334,6,NA,NA,17,1,NA,NA,NA,NA,NA,NA,6173,733
"1434",2004,33,"NH",1,"New Hampshire",1292566,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1009,91
"1435",2004,34,"NJ",1,"New Jersey",8610474,0,0,427,42,0,0,0,0,0,0,NA,NA,51,7,0,0,12795,1091
"1436",2004,35,"NM",4,"New Mexico",1890215,0,0,27,15,17,0,0,0,2,0,NA,NA,0,0,445,103,3766,532
"1437",2004,36,"NY",1,"New York",19297907,0,0,2073,70,512,37,281,28,2,0,NA,NA,57,3,0,1,23818,1706
"1438",2004,37,"NC",3,"North Carolina",8517909,1,0,0,0,9,0,0,0,50,2,NA,NA,0,0,4,NA,9660,812
"1439",2004,38,"ND",2,"North Dakota",635480,0,0,0,0,0,0,0,0,7,0,NA,NA,0,0,NA,NA,862,153
"1440",2004,39,"OH",2,"Ohio",11465854,855,65,2300,214,24,1,0,0,7,0,NA,NA,12,4,126,48,24827,3401
"1441",2004,40,"OK",3,"Oklahoma",3511467,697,129,921,184,7,1,0,0,15,2,NA,NA,NA,NA,774,194,7606,1422
"1442",2004,41,"OR",4,"Oregon",3573214,0,0,0,0,0,0,0,0,12,2,NA,NA,246,31,NA,NA,4776,616
"1443",2004,42,"PA",1,"Pennsylvania",12387357,0,0,0,0,329,15,121,4,0,0,NA,NA,14,0,58,4,13746,1042
"1444",2004,44,"RI",1,"Rhode Island",1075835,0,0,0,0,12,2,0,0,3,1,NA,NA,0,0,NA,NA,725,48
"1445",2004,45,"SC",3,"South Carolina",4196549,714,72,944,105,0,0,0,0,31,1,NA,NA,4,0,193,2,8946,936
"1446",2004,46,"SD",2,"South Dakota",773087,2,0,45,8,2,0,4,3,0,0,NA,NA,0,0,213,29,1975,338
"1447",2004,47,"TN",3,"Tennessee",5918897,3029,495,0,0,21,1,0,0,38,3,NA,NA,0,0,0,0,11479,1733
"1448",2004,48,"TX",3,"Texas",22408514,2057,112,1100,38,0,0,0,0,4,0,NA,NA,0,0,202,25,58947,7940
"1449",2004,49,"UT",4,"Utah",2438195,0,0,0,0,0,0,0,0,1,0,NA,NA,1,1,0,0,2781,495
"1450",2004,50,"VT",1,"Vermont",618120,225,21,742,119,NA,NA,79,13,NA,NA,NA,NA,NA,NA,NA,NA,2021,279
"1451",2004,51,"VA",3,"Virginia",7453994,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,10344,1301
"1452",2004,53,"WA",4,"Washington",6181646,48,6,2714,370,0,0,0,0,112,9,NA,NA,12,2,274,70,10491,1524
"1453",2004,54,"WV",3,"West Virginia",1803462,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,347,50,2038,229
"1454",2004,55,"WI",2,"Wisconsin",5512205,297,13,1568,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,7386,685
"1455",2004,56,"WY",4,"Wyoming",502742,0,0,18,0,1,0,0,0,10,0,NA,NA,1,0,0,0,667,113
"1456",2004,60,"ST",7,"State prison total",NA,30168,3092,93989,8160,1922,126,1912,202,2289,191,NA,NA,468,55,11610,1618,586780,68499
"1457",2004,70,"US",5,"US prison total (state+federal)",NA,34683,3458,93989,8160,3161,204,1912,202,2289,191,NA,NA,468,55,11615,1621,636166,73412
"1458",2004,99,"FE",6,"Federal BOP",NA,4515,366,NA,NA,1239,78,NA,NA,NA,NA,NA,NA,NA,NA,5,3,49386,4913
"1459",2005,1,"AL",3,"Alabama",4542912,0,0,0,0,0,0,0,0,150,32,NA,NA,1,0,15,1,8651,1254
"1460",2005,2,"AK",4,"Alaska",667114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593,275
"1461",2005,4,"AZ",4,"Arizona",5973970,141,3,1999,174,56,0,238,21,2,1,NA,NA,0,0,4,1,11403,1355
